x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date
1.426117,1.181458,-0.199387,2.268958,59077.33476,2001-01-01 16:24:37.335 +0000,,,,-0.572205,-0.917541,0.885496,1.397642,59072.47302,2001-01-01 16:24:32.473 +0000
1.503632,1.18396,-0.241959,2.352316,59077.32496,2001-01-01 16:24:37.325 +0000,,,,-0.399492,-0.648011,0.841052,1.134407,59072.46305,2001-01-01 16:24:32.463 +0000
1.595154,1.188461,-0.274963,2.448942,59077.31517,2001-01-01 16:24:37.315 +0000,,,,-0.288964,-0.51322,0.608496,0.846855,59072.45307,2001-01-01 16:24:32.453 +0000
1.642075,1.174011,-0.313934,2.53358,59077.30534,2001-01-01 16:24:37.305 +0000,,,,-0.209818,-0.544998,0.230864,0.627969,59072.44306,2001-01-01 16:24:32.443 +0000
1.673141,1.163315,-0.330765,2.590136,59077.29555,2001-01-01 16:24:37.296 +0000,,,,0.039383,-0.706601,-0.140994,0.721606,59072.43308,2001-01-01 16:24:32.433 +0000
1.737152,1.165665,-0.323273,2.582316,59077.28575,2001-01-01 16:24:37.286 +0000,,,,0.276189,-0.757983,-0.310218,0.864323,59072.4231,2001-01-01 16:24:32.423 +0000
1.835342,1.170609,-0.299042,2.503256,59077.27595,2001-01-01 16:24:37.276 +0000,,,,0.474207,-0.954426,-0.114947,1.071921,59072.41309,2001-01-01 16:24:32.413 +0000
1.926804,1.196777,-0.270767,2.375705,59077.26616,2001-01-01 16:24:37.266 +0000,,,,0.566703,-1.017606,0.152976,1.174766,59072.40311,2001-01-01 16:24:32.403 +0000
2.018188,1.197647,-0.242523,2.213357,59077.25633,2001-01-01 16:24:37.256 +0000,,,,0.355284,-0.647796,0.278766,0.789669,59072.39313,2001-01-01 16:24:32.393 +0000
2.123505,1.165848,-0.224136,2.060129,59077.24653,2001-01-01 16:24:37.247 +0000,,,,-0.019205,-0.101624,0.263,0.282605,59072.38315,2001-01-01 16:24:32.383 +0000
2.223099,1.116226,-0.220566,1.933026,59077.23674,2001-01-01 16:24:37.237 +0000,,,,-0.28932,0.32195,0.179888,0.468741,59072.37314,2001-01-01 16:24:32.373 +0000
2.290436,1.0737,-0.21785,1.856448,59077.22694,2001-01-01 16:24:37.227 +0000,,,,-0.31089,0.27588,0.080496,0.42337,59072.36316,2001-01-01 16:24:32.363 +0000
2.281464,0.995834,-0.237534,1.802758,59077.21715,2001-01-01 16:24:37.217 +0000,,,,-0.081404,-0.376077,0.010089,0.384918,59072.35318,2001-01-01 16:24:32.353 +0000
2.192383,0.950745,-0.254211,1.797551,59077.20735,2001-01-01 16:24:37.207 +0000,,,,0.165776,-1.205834,-0.025522,1.217444,59072.34317,2001-01-01 16:24:32.343 +0000
2.034302,0.937622,-0.25354,1.822211,59077.19755,2001-01-01 16:24:37.198 +0000,,,,0.252922,-1.772598,-0.066134,1.791772,59072.33319,2001-01-01 16:24:32.333 +0000
1.845474,0.917603,-0.227997,1.837255,59077.18773,2001-01-01 16:24:37.188 +0000,,,,0.208427,-1.989009,-0.117135,2.003327,59072.32321,2001-01-01 16:24:32.323 +0000
1.683655,0.885818,-0.199539,1.82306,59077.17793,2001-01-01 16:24:37.178 +0000,,,,0.065197,-1.859239,-0.152646,1.866634,59072.3132,2001-01-01 16:24:32.313 +0000
1.562683,0.849411,-0.165619,1.772672,59077.16813,2001-01-01 16:24:37.168 +0000,,,,-0.208272,-1.262926,-0.168935,1.291084,59072.30323,2001-01-01 16:24:32.303 +0000
1.498703,0.828613,-0.089127,1.682631,59077.15834,2001-01-01 16:24:37.158 +0000,,,,-0.525754,-0.385396,-0.178805,0.675958,59072.29325,2001-01-01 16:24:32.293 +0000
1.483856,0.861832,0.026367,1.578913,59077.14854,2001-01-01 16:24:37.149 +0000,,,,-0.680001,0.11432,-0.092518,0.695723,59072.28327,2001-01-01 16:24:32.283 +0000
1.504211,0.849411,0.105118,1.462177,59077.13875,2001-01-01 16:24:37.139 +0000,,,,-0.729933,0.21885,-0.024754,0.762437,59072.27326,2001-01-01 16:24:32.273 +0000
1.541763,0.806595,0.097488,1.366956,59077.12892,2001-01-01 16:24:37.129 +0000,,,,-0.708945,-0.014273,0.037995,0.710106,59072.26328,2001-01-01 16:24:32.263 +0000
1.575287,0.77095,0.090668,1.354281,59077.11912,2001-01-01 16:24:37.119 +0000,,,,-0.642675,-0.35921,0.10349,0.743488,59072.2533,2001-01-01 16:24:32.253 +0000
1.580841,0.715363,0.040634,1.34055,59077.10933,2001-01-01 16:24:37.109 +0000,,,,-0.542107,-0.692508,0.127513,0.888654,59072.24329,2001-01-01 16:24:32.243 +0000
1.547073,0.675385,0.036743,1.311447,59077.09953,2001-01-01 16:24:37.100 +0000,,,,-0.391217,-0.790461,0.104222,0.888111,59072.23331,2001-01-01 16:24:32.233 +0000
1.461746,0.674454,0.07901,1.232062,59077.08973,2001-01-01 16:24:37.090 +0000,,,,-0.204139,-0.620006,0.053733,0.654956,59072.22333,2001-01-01 16:24:32.223 +0000
1.322693,0.6586,0.187576,1.102311,59077.07991,2001-01-01 16:24:37.080 +0000,,,,-0.036715,-0.349433,0.00177,0.351361,59072.21332,2001-01-01 16:24:32.213 +0000
1.185501,0.630722,0.249649,0.939778,59077.07011,2001-01-01 16:24:37.070 +0000,,,,0.103154,-0.142735,-0.025629,0.177964,59072.20334,2001-01-01 16:24:32.203 +0000
1.099304,0.525909,0.240311,0.727542,59077.06032,2001-01-01 16:24:37.060 +0000,,,,0.230876,-0.067083,-0.055959,0.246851,59072.19336,2001-01-01 16:24:32.193 +0000
1.109726,0.439774,0.166672,0.55043,59077.05052,2001-01-01 16:24:37.051 +0000,,,,0.31875,-0.154396,-0.065814,0.360238,59072.18338,2001-01-01 16:24:32.183 +0000
1.132996,0.409653,0.050552,0.460668,59077.04072,2001-01-01 16:24:37.041 +0000,,,,0.300668,-0.160804,-0.066987,0.347486,59072.17337,2001-01-01 16:24:32.173 +0000
1.123566,0.401138,0.015991,0.439462,59077.0309,2001-01-01 16:24:37.031 +0000,,,,0.271718,-0.146931,-0.049055,0.312771,59072.16339,2001-01-01 16:24:32.163 +0000
1.02803,0.405975,0.054901,0.440635,59077.0211,2001-01-01 16:24:37.021 +0000,,,,0.297375,-0.160766,-0.050982,0.341873,59072.15341,2001-01-01 16:24:32.153 +0000
0.8638,0.341232,0.069992,0.37202,59077.0113,2001-01-01 16:24:37.011 +0000,,,,0.410408,-0.139443,-0.07699,0.440235,59072.1434,2001-01-01 16:24:32.143 +0000
0.650421,0.328796,0.078979,0.341312,59077.00151,2001-01-01 16:24:37.002 +0000,,,,0.559578,-0.065955,-0.127471,0.57769,59072.13343,2001-01-01 16:24:32.133 +0000
0.441574,0.298447,0.075012,0.317533,59076.99171,2001-01-01 16:24:36.992 +0000,,,,0.5996,0.088432,-0.170361,0.629574,59072.12345,2001-01-01 16:24:32.123 +0000
0.285995,0.231491,0.053909,0.318996,59076.9819,2001-01-01 16:24:36.982 +0000,,,,0.458008,0.283262,-0.175052,0.566261,59072.11344,2001-01-01 16:24:32.113 +0000
0.204559,0.188843,-0.008148,0.406606,59076.9721,2001-01-01 16:24:36.972 +0000,,,,0.184265,0.392937,-0.114155,0.448759,59072.10346,2001-01-01 16:24:32.103 +0000
0.178772,0.153793,-0.07074,0.539992,59076.96231,2001-01-01 16:24:36.962 +0000,,,,-0.057383,0.470691,-0.047613,0.47656,59072.09348,2001-01-01 16:24:32.093 +0000
0.162262,0.115494,-0.134369,0.674137,59076.95251,2001-01-01 16:24:36.953 +0000,,,,-0.170036,0.601685,-0.028427,0.625895,59072.0835,2001-01-01 16:24:32.083 +0000
0.130615,0.105667,-0.151245,0.800157,59076.94271,2001-01-01 16:24:36.943 +0000,,,,-0.153321,0.663502,-0.021003,0.68131,59072.07349,2001-01-01 16:24:32.073 +0000
0.046356,0.107361,-0.172409,0.919754,59076.93289,2001-01-01 16:24:36.933 +0000,,,,-0.025568,0.70831,-0.032016,0.709494,59072.06351,2001-01-01 16:24:32.064 +0000
-0.078293,0.059006,-0.227692,1.036383,59076.92309,2001-01-01 16:24:36.923 +0000,,,,0.12912,0.688164,-0.039465,0.701284,59072.05353,2001-01-01 16:24:32.054 +0000
-0.212753,0.026382,-0.294022,1.145783,59076.9133,2001-01-01 16:24:36.913 +0000,,,,0.244466,0.660508,-0.056776,0.706582,59072.04352,2001-01-01 16:24:32.044 +0000
-0.360001,-0.009323,-0.380081,1.250177,59076.9035,2001-01-01 16:24:36.903 +0000,,,,0.267041,0.60516,-0.04472,0.662971,59072.03354,2001-01-01 16:24:32.034 +0000
-0.512772,-0.052826,-0.457687,1.367472,59076.8937,2001-01-01 16:24:36.894 +0000,,,,0.200208,0.48697,-0.003178,0.526529,59072.02356,2001-01-01 16:24:32.024 +0000
-0.650436,-0.110092,-0.502243,1.47408,59076.88388,2001-01-01 16:24:36.884 +0000,,,,0.115646,0.301624,0.026673,0.324134,59072.01355,2001-01-01 16:24:32.014 +0000
-0.778595,-0.154358,-0.498413,1.552192,59076.87408,2001-01-01 16:24:36.874 +0000,,,,0.080531,0.084246,0.012068,0.117167,59072.00357,2001-01-01 16:24:32.004 +0000
-0.897049,-0.176758,-0.468262,1.614427,59076.86428,2001-01-01 16:24:36.864 +0000,,,,0.069663,-0.100046,0.015701,0.122917,59071.99359,2001-01-01 16:24:31.994 +0000
-1.009338,-0.204224,-0.429352,1.65535,59076.85449,2001-01-01 16:24:36.854 +0000,,,,0.061316,-0.166043,0.038263,0.181091,59071.98365,2001-01-01 16:24:31.984 +0000
-1.107101,-0.241699,-0.441605,1.71067,59076.84469,2001-01-01 16:24:36.845 +0000,,,,0.036721,-0.134132,0.026257,0.141525,59071.97364,2001-01-01 16:24:31.974 +0000
-1.190964,-0.269226,-0.519257,1.787707,59076.8349,2001-01-01 16:24:36.835 +0000,,,,0.028844,-0.027649,0.010955,0.04143,59071.96366,2001-01-01 16:24:31.964 +0000
-1.287521,-0.270706,-0.610184,1.873222,59076.82507,2001-01-01 16:24:36.825 +0000,,,,0.087393,-0.037144,0.030609,0.099771,59071.95368,2001-01-01 16:24:31.954 +0000
-1.3815,-0.274414,-0.677475,1.961627,59076.81527,2001-01-01 16:24:36.815 +0000,,,,0.193577,0.024764,0.048254,0.201032,59071.94367,2001-01-01 16:24:31.944 +0000
-1.461868,-0.312073,-0.699966,2.034438,59076.80548,2001-01-01 16:24:36.805 +0000,,,,0.155162,0.027944,0.053328,0.166433,59071.93369,2001-01-01 16:24:31.934 +0000
-1.534882,-0.367569,-0.66716,2.056558,59076.79568,2001-01-01 16:24:36.796 +0000,,,,0.073399,-0.030718,0.048662,0.093268,59071.92371,2001-01-01 16:24:31.924 +0000
-1.585602,-0.42244,-0.62587,2.053037,59076.78588,2001-01-01 16:24:36.786 +0000,,,,0.012836,-0.039347,0.023701,0.047693,59071.9137,2001-01-01 16:24:31.914 +0000
-1.634918,-0.483734,-0.577484,2.055677,59076.77609,2001-01-01 16:24:36.776 +0000,,,,-0.027595,-0.009637,-0.011914,0.031564,59071.90372,2001-01-01 16:24:31.904 +0000
-1.689316,-0.548721,-0.549606,2.113587,59076.76626,2001-01-01 16:24:36.766 +0000,,,,-0.033033,0.030804,-0.025951,0.052091,59071.89374,2001-01-01 16:24:31.894 +0000
-1.750244,-0.582397,-0.537659,2.173515,59076.75647,2001-01-01 16:24:36.756 +0000,,,,-0.019408,0.061742,-0.012052,0.065833,59071.88377,2001-01-01 16:24:31.884 +0000
-1.820358,-0.590103,-0.546204,2.22108,59076.74667,2001-01-01 16:24:36.747 +0000,,,,-0.001415,0.073502,-0.000209,0.073516,59071.87376,2001-01-01 16:24:31.874 +0000
-1.884567,-0.571426,-0.566803,2.254104,59076.73687,2001-01-01 16:24:36.737 +0000,,,,0.028501,0.060736,-0.00211,0.067124,59071.86378,2001-01-01 16:24:31.864 +0000
-1.910294,-0.534775,-0.595337,2.286492,59076.72708,2001-01-01 16:24:36.727 +0000,,,,0.072465,0.012816,-0.008094,0.074033,59071.8538,2001-01-01 16:24:31.854 +0000
-1.909134,-0.515808,-0.63829,2.374473,59076.71728,2001-01-01 16:24:36.717 +0000,,,,0.108987,-0.050002,-0.00554,0.120038,59071.84379,2001-01-01 16:24:31.844 +0000
-1.912674,-0.511108,-0.636154,2.522601,59076.70748,2001-01-01 16:24:36.707 +0000,,,,0.105997,-0.104311,0.003136,0.148748,59071.83381,2001-01-01 16:24:31.834 +0000
-1.965729,-0.52626,-0.557312,2.711256,59076.69766,2001-01-01 16:24:36.698 +0000,,,,0.072819,-0.118099,0.037142,0.14363,59071.82383,2001-01-01 16:24:31.824 +0000
-2.023834,-0.576019,-0.435013,2.905735,59076.68786,2001-01-01 16:24:36.688 +0000,,,,0.013725,-0.078609,0.084719,0.116383,59071.81385,2001-01-01 16:24:31.814 +0000
-2.070419,-0.61142,-0.367386,3.013302,59076.67807,2001-01-01 16:24:36.678 +0000,,,,-0.062622,0.000289,0.134209,0.1481,59071.80384,2001-01-01 16:24:31.804 +0000
-2.105515,-0.538651,-0.38913,2.893707,59076.66827,2001-01-01 16:24:36.668 +0000,,,,-0.142337,0.100519,0.195372,0.26179,59071.79386,2001-01-01 16:24:31.794 +0000
-2.141876,-0.428101,-0.508881,2.568389,59076.65847,2001-01-01 16:24:36.658 +0000,,,,-0.18769,0.1911,0.221533,0.347597,59071.78388,2001-01-01 16:24:31.784 +0000
-2.228149,-0.376495,-0.557022,2.223062,59076.64865,2001-01-01 16:24:36.649 +0000,,,,-0.195436,0.244371,0.226678,0.386387,59071.77387,2001-01-01 16:24:31.774 +0000
-2.386963,-0.328918,-0.465622,1.967882,59076.63885,2001-01-01 16:24:36.639 +0000,,,,-0.189056,0.252887,0.222424,0.386221,59071.76389,2001-01-01 16:24:31.764 +0000
-2.600647,-0.231445,-0.41095,1.738684,59076.62905,2001-01-01 16:24:36.629 +0000,,,,-0.170626,0.19536,0.216294,0.33773,59071.75391,2001-01-01 16:24:31.754 +0000
-2.814651,-0.115082,-0.376175,1.625099,59076.61926,2001-01-01 16:24:36.619 +0000,,,,-0.143384,0.095195,0.196448,0.261176,59071.7439,2001-01-01 16:24:31.744 +0000
-2.927658,-0.051529,-0.368088,1.715461,59076.60946,2001-01-01 16:24:36.609 +0000,,,,-0.113051,0.001455,0.189428,0.220603,59071.73392,2001-01-01 16:24:31.734 +0000
-2.816376,-0.040558,-0.426804,2.01911,59076.59967,2001-01-01 16:24:36.600 +0000,,,,-0.124848,-0.020849,0.219327,0.253231,59071.72394,2001-01-01 16:24:31.724 +0000
-2.480804,-0.024475,-0.558395,2.460786,59076.58984,2001-01-01 16:24:36.590 +0000,,,,-0.185244,0.059139,0.274265,0.336206,59071.71397,2001-01-01 16:24:31.714 +0000
-2.118958,0.056717,-0.701859,2.751965,59076.58004,2001-01-01 16:24:36.580 +0000,,,,-0.272246,0.242217,0.240056,0.436365,59071.70396,2001-01-01 16:24:31.704 +0000
-1.883499,0.406616,-0.860916,2.720938,59076.57025,2001-01-01 16:24:36.570 +0000,,,,-0.270995,0.262341,0.192996,0.423685,59071.69398,2001-01-01 16:24:31.694 +0000
-1.673492,0.803116,-0.870163,2.339757,59076.56045,2001-01-01 16:24:36.560 +0000,,,,-0.250803,0.297465,0.174872,0.426577,59071.684,2001-01-01 16:24:31.684 +0000
-1.576767,1.057953,-0.785126,1.883723,59076.55065,2001-01-01 16:24:36.551 +0000,,,,-0.208161,0.295366,0.175165,0.401566,59071.67399,2001-01-01 16:24:31.674 +0000
-1.674713,0.969818,-0.755585,1.402653,59076.54086,2001-01-01 16:24:36.541 +0000,,,,-0.150364,0.230455,0.186417,0.33237,59071.66401,2001-01-01 16:24:31.664 +0000
-1.973068,0.758179,-0.496658,0.968577,59076.53106,2001-01-01 16:24:36.531 +0000,,,,-0.093597,0.142139,0.210547,0.270729,59071.65403,2001-01-01 16:24:31.654 +0000
-2.396469,0.549988,-0.168365,0.642707,59076.52124,2001-01-01 16:24:36.521 +0000,,,,-0.057066,0.054865,0.231333,0.244503,59071.64402,2001-01-01 16:24:31.644 +0000
-2.660355,0.43074,0.089737,0.54675,59076.51144,2001-01-01 16:24:36.511 +0000,,,,-0.036596,-0.003686,0.241246,0.244034,59071.63404,2001-01-01 16:24:31.634 +0000
-2.54892,0.383987,0.37027,0.666584,59076.50164,2001-01-01 16:24:36.502 +0000,,,,-0.030011,-0.026086,0.227461,0.230911,59071.62406,2001-01-01 16:24:31.624 +0000
-2.01799,0.360962,0.547195,0.771501,59076.49185,2001-01-01 16:24:36.492 +0000,,,,-0.051208,-0.022962,0.204871,0.212418,59071.61408,2001-01-01 16:24:31.614 +0000
-1.346375,0.444382,0.594818,0.805692,59076.48205,2001-01-01 16:24:36.482 +0000,,,,-0.09719,0.044046,0.176597,0.206331,59071.60407,2001-01-01 16:24:31.604 +0000
-0.675262,0.523331,0.471634,0.706533,59076.47226,2001-01-01 16:24:36.472 +0000,,,,-0.140066,0.124916,0.152581,0.241875,59071.59409,2001-01-01 16:24:31.594 +0000
-0.341522,0.539383,0.236832,0.644083,59076.46243,2001-01-01 16:24:36.462 +0000,,,,-0.144325,0.138732,0.140761,0.244724,59071.58411,2001-01-01 16:24:31.584 +0000
-0.286774,0.526154,0.07692,0.722253,59076.45263,2001-01-01 16:24:36.453 +0000,,,,-0.111018,0.091866,0.133633,0.196525,59071.5741,2001-01-01 16:24:31.574 +0000
-0.32457,0.459702,0.019058,0.783888,59076.44284,2001-01-01 16:24:36.443 +0000,,,,-0.061599,0.021571,0.124541,0.140607,59071.56412,2001-01-01 16:24:31.564 +0000
-0.399734,0.452042,0.021118,0.807282,59076.43304,2001-01-01 16:24:36.433 +0000,,,,-0.034725,-0.014652,0.115205,0.121213,59071.55415,2001-01-01 16:24:31.554 +0000
-0.406815,0.506027,0.004379,0.837222,59076.42324,2001-01-01 16:24:36.423 +0000,,,,-0.020817,-0.018916,0.109968,0.113508,59071.54414,2001-01-01 16:24:31.544 +0000
-0.31282,0.598465,-0.041046,0.914533,59076.41345,2001-01-01 16:24:36.413 +0000,,,,-0.004843,-0.018898,0.112212,0.113896,59071.53416,2001-01-01 16:24:31.534 +0000
-0.053619,0.683289,-0.110336,1.016392,59076.40362,2001-01-01 16:24:36.404 +0000,,,,0.011129,-0.025259,0.119817,0.122955,59071.52418,2001-01-01 16:24:31.524 +0000
0.260422,0.753815,-0.18396,1.139651,59076.39382,2001-01-01 16:24:36.394 +0000,,,,0.015373,-0.025248,0.123051,0.126552,59071.5142,2001-01-01 16:24:31.514 +0000
0.48877,0.814926,-0.242844,1.272843,59076.38403,2001-01-01 16:24:36.384 +0000,,,,0.007992,-0.02316,0.108036,0.11078,59071.50419,2001-01-01 16:24:31.504 +0000
0.634659,0.876099,-0.242798,1.39153,59076.37423,2001-01-01 16:24:36.374 +0000,,,,-0.00568,-0.009426,0.066235,0.067143,59071.49421,2001-01-01 16:24:31.494 +0000
0.668518,0.91188,-0.204849,1.4951,59076.36444,2001-01-01 16:24:36.364 +0000,,,,-0.022907,0.02997,0.063875,0.074182,59071.48423,2001-01-01 16:24:31.484 +0000
0.666977,0.940323,-0.134171,1.567377,59076.35464,2001-01-01 16:24:36.355 +0000,,,,-0.033633,0.047001,0.061619,0.084482,59071.47422,2001-01-01 16:24:31.474 +0000
0.690308,0.973557,-0.058136,1.64148,59076.34484,2001-01-01 16:24:36.345 +0000,,,,-0.029283,0.039526,0.05312,0.072399,59071.46424,2001-01-01 16:24:31.464 +0000
0.744308,1.010437,-0.017441,1.713005,59076.33502,2001-01-01 16:24:36.335 +0000,,,,-0.017443,0.025665,0.04469,0.054407,59071.45426,2001-01-01 16:24:31.454 +0000
0.834702,1.049286,-0.037888,1.782824,59076.32522,2001-01-01 16:24:36.325 +0000,,,,-0.004502,0.008601,0.03307,0.034466,59071.44428,2001-01-01 16:24:31.444 +0000
0.947128,1.126099,-0.069733,1.877821,59076.31543,2001-01-01 16:24:36.315 +0000,,,,0.005229,-0.00846,0.023566,0.025578,59071.43427,2001-01-01 16:24:31.434 +0000
1.053497,1.212097,-0.122528,1.975926,59076.30563,2001-01-01 16:24:36.306 +0000,,,,0.010647,-0.019124,0.01722,0.02785,59071.42429,2001-01-01 16:24:31.424 +0000
1.166977,1.213623,-0.176712,2.061627,59076.29583,2001-01-01 16:24:36.296 +0000,,,,0.00967,-0.024478,0.006543,0.02712,59071.41431,2001-01-01 16:24:31.414 +0000
1.24678,1.215408,-0.211609,2.148196,59076.28604,2001-01-01 16:24:36.286 +0000,,,,0.001194,-0.020253,-0.005279,0.020963,59071.4043,2001-01-01 16:24:31.404 +0000
1.320328,1.200745,-0.230042,2.201138,59076.27621,2001-01-01 16:24:36.276 +0000,,,,0.002308,-0.017083,-0.015966,0.023496,59071.39432,2001-01-01 16:24:31.394 +0000
1.383148,1.157608,-0.254639,2.225543,59076.26641,2001-01-01 16:24:36.266 +0000,,,,0.017224,-0.021322,-0.011579,0.029755,59071.38435,2001-01-01 16:24:31.384 +0000
1.440842,1.127213,-0.272003,2.236942,59076.25662,2001-01-01 16:24:36.257 +0000,,,,0.032153,-0.040451,0.002464,0.051732,59071.37434,2001-01-01 16:24:31.374 +0000
1.501083,1.089905,-0.252411,2.22187,59076.24682,2001-01-01 16:24:36.247 +0000,,,,0.042754,-0.035103,0.007864,0.055875,59071.36436,2001-01-01 16:24:31.364 +0000
1.555664,1.05307,-0.239853,2.1772,59076.23703,2001-01-01 16:24:36.237 +0000,,,,0.045897,-0.02232,0.006781,0.051485,59071.35438,2001-01-01 16:24:31.354 +0000
1.657166,1.047623,-0.218109,2.105852,59076.22723,2001-01-01 16:24:36.227 +0000,,,,0.03207,-0.0149,-0.004017,0.03559,59071.3444,2001-01-01 16:24:31.344 +0000
1.758621,1.071823,-0.220215,2.032726,59076.21743,2001-01-01 16:24:36.217 +0000,,,,0.002249,-0.003237,-0.017072,0.017521,59071.33439,2001-01-01 16:24:31.334 +0000
1.830383,1.075485,-0.234833,1.957511,59076.20761,2001-01-01 16:24:36.208 +0000,,,,-0.031856,0.002053,-0.021591,0.038538,59071.32441,2001-01-01 16:24:31.324 +0000
1.883652,1.10112,-0.277817,1.916505,59076.19781,2001-01-01 16:24:36.198 +0000,,,,-0.048895,-0.002218,-0.020626,0.053114,59071.31443,2001-01-01 16:24:31.314 +0000
1.912933,1.12468,-0.326294,1.927028,59076.18801,2001-01-01 16:24:36.188 +0000,,,,-0.046772,-0.008592,-0.014183,0.049624,59071.30442,2001-01-01 16:24:31.304 +0000
1.919662,1.149353,-0.372635,2.000439,59076.17822,2001-01-01 16:24:36.178 +0000,,,,-0.021168,-0.02453,-0.005419,0.032851,59071.29444,2001-01-01 16:24:31.294 +0000
1.890427,1.190659,-0.341919,2.090071,59076.16842,2001-01-01 16:24:36.168 +0000,,,,0.006536,-0.035138,0.004414,0.036013,59071.28446,2001-01-01 16:24:31.284 +0000
1.813705,1.168991,-0.23703,2.095159,59076.15863,2001-01-01 16:24:36.159 +0000,,,,0.015004,-0.030855,0.01087,0.03599,59071.27445,2001-01-01 16:24:31.274 +0000
1.713089,1.159882,-0.170517,2.028245,59076.14883,2001-01-01 16:24:36.149 +0000,,,,0.00858,-0.023405,0.009738,0.026763,59071.26447,2001-01-01 16:24:31.264 +0000
1.618652,1.149429,-0.097855,1.929757,59076.139,2001-01-01 16:24:36.139 +0000,,,,-0.00848,-0.013847,0.003186,0.016547,59071.25449,2001-01-01 16:24:31.254 +0000
1.543808,1.142776,-0.019424,1.837572,59076.12921,2001-01-01 16:24:36.129 +0000,,,,-0.03297,-0.010685,-0.003399,0.034825,59071.24451,2001-01-01 16:24:31.245 +0000
1.53038,1.063187,-0.034103,1.723988,59076.11941,2001-01-01 16:24:36.119 +0000,,,,-0.056356,-0.012855,-0.012099,0.059056,59071.2345,2001-01-01 16:24:31.235 +0000
1.59433,1.057251,-0.093094,1.750811,59076.10961,2001-01-01 16:24:36.110 +0000,,,,-0.069078,-0.020335,-0.017507,0.074107,59071.22452,2001-01-01 16:24:31.225 +0000
1.683395,1.041031,-0.143982,1.792543,59076.09982,2001-01-01 16:24:36.100 +0000,,,,-0.070088,-0.021422,-0.026059,0.077784,59071.21455,2001-01-01 16:24:31.215 +0000
1.722488,1.022293,-0.131882,1.783416,59076.09002,2001-01-01 16:24:36.090 +0000,,,,-0.071128,-0.016118,-0.034629,0.080735,59071.20454,2001-01-01 16:24:31.205 +0000
1.655106,1.039276,-0.058182,1.723684,59076.08023,2001-01-01 16:24:36.080 +0000,,,,0.314908,0.098283,0.018954,0.330433,54804.37655,2001-01-01 15:13:24.377 +0000
1.546997,1.006042,0.028503,1.585013,59076.0704,2001-01-01 16:24:36.070 +0000,,,,0.393648,-0.067901,-0.004638,0.399488,54804.36654,2001-01-01 15:13:24.367 +0000
1.438873,0.966034,0.098267,1.411069,59076.0606,2001-01-01 16:24:36.061 +0000,,,,0.43461,-0.158431,-0.009458,0.462683,54804.35656,2001-01-01 15:13:24.357 +0000
1.356689,0.902969,0.185303,1.240697,59076.05081,2001-01-01 16:24:36.051 +0000,,,,0.402815,-0.209561,0.001151,0.454067,54804.34658,2001-01-01 15:13:24.347 +0000
1.392441,0.807251,0.242249,1.102079,59076.04101,2001-01-01 16:24:36.041 +0000,,,,0.355931,-0.201096,-0.007736,0.408884,54804.3366,2001-01-01 15:13:24.337 +0000
1.452148,0.740845,0.259888,1.011737,59076.03121,2001-01-01 16:24:36.031 +0000,,,,0.277998,-0.136247,-0.038357,0.311957,54804.32659,2001-01-01 15:13:24.327 +0000
1.455368,0.698151,0.197144,0.944059,59076.02142,2001-01-01 16:24:36.021 +0000,,,,0.162503,-0.058561,-0.036142,0.176474,54804.31661,2001-01-01 15:13:24.317 +0000
1.373901,0.712051,0.154495,0.926117,59076.01162,2001-01-01 16:24:36.012 +0000,,,,0.053213,0.030903,-0.011478,0.062597,54804.30663,2001-01-01 15:13:24.307 +0000
