x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,X_angle,Y_angle,Z_angle,,X_angle,Y_angle,Z_angle,,,X_Gangle,Y_Gangle,Z_Gangle,,,z_times_g,,Z_axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.013641,-0.165024,-0.853134,0.869055,5193.242441,2001-01-01 01:26:33.242 +0000,,,,-0.015698294,-0.193407963,-0.194092402,,-0.015697004,-0.191049103,-0.191708778,,,-14.284443,-0.459269,0.724395,,,-0.853134,,-53.15844641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.023117,-0.193573,-0.995956,1.014857,5193.222818,2001-01-01 01:26:33.223 +0000,,,,0.022784507,-0.194306654,-0.195740033,,0.022780565,-0.191915243,-0.193296102,,,-16.560997,-0.512447,0.573475,,,-0.995956,,-62.05762947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.021545,-0.261002,-1.051758,1.083873,5193.203226,2001-01-01 01:26:33.203 +0000,,,,0.019881715,-0.248105796,-0.249001891,,0.019879096,-0.24319509,-0.244039046,,,-18.806513,-0.481222,0.51229,,,-1.051758,,-65.5346303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.021164,-0.281723,-0.948318,0.989507,5193.183633,2001-01-01 01:26:33.184 +0000,,,,-0.021393337,-0.297002554,-0.297913609,,-0.021390074,-0.28870458,-0.289541577,,,-20.889055,-0.215497,0.459047,,,-0.948318,,-59.08932429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.00116,-0.305908,-0.996185,1.042097,5193.16401,2001-01-01 01:26:33.164 +0000,,,,-0.001113141,-0.3070793,-0.307081716,,-0.001113141,-0.297938844,-0.297941052,,,-23.035688,-0.569851,0.388892,,,-0.996185,,-62.07189837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.020782,-0.330032,-0.814194,0.878786,5193.144418,2001-01-01 01:26:33.144 +0000,,,,0.023655148,-0.405216132,-0.406150955,,0.023650737,-0.384994939,-0.385797652,,,-25.27341,-0.67059,0.37727,,,-0.814194,,-50.73211022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.047012,-0.378586,-0.98085,1.052428,5193.124826,2001-01-01 01:26:33.125 +0000,,,,0.044714683,-0.385534883,-0.388941997,,0.044684918,-0.367974594,-0.37093742,,,-27.638816,-0.661564,0.42005,,,-0.98085,,-61.1163805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.063187,-0.40358,-0.986511,1.067742,5193.105203,2001-01-01 01:26:33.105 +0000,,,,0.059282039,-0.408261732,-0.414082081,,0.059212739,-0.387608208,-0.39258685,,,-30.002715,-0.683552,0.413773,,,-0.986511,,-61.4691152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02919,-0.432907,-0.909912,1.008068,5193.085611,2001-01-01 01:26:33.086 +0000,,,,0.028968537,-0.475523362,-0.476848304,,0.028960438,-0.443875266,-0.444955306,,,-32.413791,-0.77926,0.334719,,,-0.909912,,-56.69626142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.037888,-0.503983,-0.846634,0.986014,5193.066019,2001-01-01 01:26:33.066 +0000,,,,0.038453819,-0.594683296,-0.596958248,,0.038434882,-0.536500988,-0.538179916,,,-35.009329,-0.881453,0.272603,,,-0.846634,,-52.75343395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.012604,-0.554214,-0.865387,1.027719,5193.046426,2001-01-01 01:26:33.046 +0000,,,,0.012264973,-0.640355387,-0.640588895,,0.012264358,-0.56956527,-0.569730854,,,-37.933368,-0.978478,0.243517,,,-0.865387,,-53.92192606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.013687,-0.622665,-0.849335,1.053218,5193.026803,2001-01-01 01:26:33.027 +0000,,,,-0.012996503,-0.733025444,-0.733297711,,-0.012995771,-0.632548588,-0.63272567,,,-40.995422,-0.886763,0.329454,,,-0.849335,,-52.92173221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.019852,-0.644745,-0.814941,1.039336,5193.007211,2001-01-01 01:26:33.007 +0000,,,,-0.019104144,-0.790920797,-0.791530373,,-0.019101821,-0.669180273,-0.669555157,,,-44.066807,-0.969522,0.5109,,,-0.814941,,-50.7786555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.028198,-0.65184,-0.723999,0.97461,5192.987619,2001-01-01 01:26:32.988 +0000,,,,0.02894471,-0.899650648,-0.90117476,,0.02893663,-0.732622056,-0.733463761,,,-47.175541,-1.193071,0.633708,,,-0.723999,,-45.11209499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.075714,-0.699921,-0.658539,0.963999,5192.968027,2001-01-01 01:26:32.968 +0000,,,,0.078784888,-1.055883302,-1.069039605,,0.078622485,-0.812573609,-0.818753735,,,-50.408135,-1.446831,0.639295,,,-0.658539,,-41.03330795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.048401,-0.738007,-0.656311,0.988808,5192.948404,2001-01-01 01:26:32.948 +0000,,,,0.049007585,-1.121432182,-1.126893268,,0.048968407,-0.842576431,-0.844988851,,,-53.5658,-1.599225,0.688921,,,-0.656311,,-40.89448214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.00473,-0.742325,-0.60759,0.959288,5192.928811,2001-01-01 01:26:32.929 +0000,,,,-0.004930798,-1.221716136,-1.221777958,,-0.004930758,-0.88486383,-0.884888631,,,-56.593901,-1.529129,0.639445,,,-0.60759,,-37.85869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.001266,-0.752151,-0.523605,0.916458,5192.909219,2001-01-01 01:26:32.909 +0000,,,,-0.001381407,-1.43648132,-1.436487553,,-0.001381406,-0.962661965,-0.962664,,,-59.697122,-1.49334,0.524376,,,-0.523605,,-32.6256231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.029709,-0.803116,-0.516357,0.95525,5192.889596,2001-01-01 01:26:32.890 +0000,,,,0.031115812,-1.552782256,-1.556414094,,0.031105776,-0.998646858,-0.999709802,,,-62.993679,-1.451139,0.474233,,,-0.516357,,-32.17400305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.055969,-0.852966,-0.438248,0.960596,5192.870004,2001-01-01 01:26:32.870 +0000,,,,0.058364015,-1.9306283,-1.950494433,,0.05829788,-1.092879364,-1.097047923,,,-66.497731,-1.718612,0.613726,,,-0.438248,,-27.30706176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.065872,-0.875885,-0.425873,0.976156,5192.850412,2001-01-01 01:26:32.850 +0000,,,,-0.067635155,-2.03251159,-2.062489285,,-0.067532304,-1.113567473,-1.119341196,,,-70.244211,-2.16618,0.799087,,,-0.425873,,-26.53598034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.004227,-0.889175,-0.392334,0.971893,5192.83082,2001-01-01 01:26:32.831 +0000,,,,-0.004349285,-2.266241002,-2.266398138,,-0.004349258,-1.155234868,-1.155260476,,,-74.153339,-2.590655,0.894601,,,-0.392334,,-24.44617834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.021011,-0.890533,-0.293625,0.937927,5192.811197,2001-01-01 01:26:32.811 +0000,,,,0.022407165,-3.025157114,-3.033736329,,0.022403416,-1.251542634,-1.252385591,,,-78.270436,-3.003533,1.002571,,,-0.293625,,-18.2956591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.068466,-0.899643,-0.196838,0.923467,5192.791604,2001-01-01 01:26:32.792 +0000,,,,0.074344822,-4.316794096,-4.583690601,,0.074208303,-1.343158184,-1.355997159,,,-82.525693,-3.264203,1.100646,,,-0.196838,,-12.26489892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004593,-0.900085,-0.139832,0.910894,5192.772012,2001-01-01 01:26:32.772 +0000,,,,0.005042366,-6.433433286,-6.43698666,,0.005042323,-1.416592332,-1.416676114,,,-86.748877,-3.285236,1.169437,,,-0.139832,,-8.712877319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.033157,-0.897018,-0.011169,0.897701,5192.752389,2001-01-01 01:26:32.752 +0000,,,,0.036960719,-25.63815789,-80.36803578,,0.036943902,-1.531811726,-1.558354211,,,-90.913647,-3.265739,1.240649,,,-0.011169,,-0.695936029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.055939,-0.872375,0.104843,0.880432,5192.732797,2001-01-01 01:26:32.733 +0000,,,,0.063664533,-7.341199119,8.337863651,,0.063578727,-1.435412056,1.451431677,,,-94.97665,-3.417994,1.184793,,,0.104843,,6.532726392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.037384,-0.877411,0.196671,0.899959,5192.713205,2001-01-01 01:26:32.713 +0000,,,,0.041575533,-4.382836047,4.465361198,,0.041551603,-1.346473564,1.350485276,,,-99.087077,-3.457815,0.948802,,,0.196671,,12.25449322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.093643,-0.853363,0.265259,0.898532,5192.693613,2001-01-01 01:26:32.694 +0000,,,,0.104788393,-3.03360845,3.236404945,,0.104407354,-1.252373058,1.271117097,,,-103.213135,-3.252825,0.636176,,,0.265259,,16.52818471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.093521,-0.825836,0.306961,0.885989,5192.67402,2001-01-01 01:26:32.674 +0000,,,,0.106148506,-2.573569223,2.707557242,,0.105752504,-1.200186046,1.217000046,,,-107.27691,-3.252109,0.408938,,,0.306961,,19.12662005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.050049,-0.822495,0.358093,0.898461,5192.654428,2001-01-01 01:26:32.654 +0000,,,,0.055791839,-2.274764814,2.30112384,,0.055734059,-1.15661969,1.160847584,,,-111.420679,-3.533165,0.415929,,,0.358093,,22.312635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.023956,-0.778152,0.460709,0.904626,5192.634805,2001-01-01 01:26:32.635 +0000,,,,0.026490969,-1.686752686,1.689831682,,0.026484774,-1.035646964,1.036446635,,,-115.592065,-3.880815,0.638754,,,0.460709,,28.7065979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.074097,-0.73381,0.533112,0.910042,5192.615213,2001-01-01 01:26:32.615 +0000,,,,-0.081692784,-1.363359222,1.383464472,,-0.081511777,-0.93795056,0.944916539,,,-119.809853,-4.102363,1.03509,,,0.533112,,33.21800055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.026672,-0.706589,0.556107,0.899574,5192.595621,2001-01-01 01:26:32.596 +0000,,,,-0.029662612,-1.269140107,1.271503905,,-0.029653917,-0.903455466,0.904359848,,,-124.120623,-4.207989,1.381332,,,0.556107,,34.65081002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.005615,-0.63385,0.663132,0.917356,5192.576028,2001-01-01 01:26:32.576 +0000,,,,-0.006120969,-0.955808615,0.955880383,,-0.006120892,-0.762807064,0.762844567,,,-128.430199,-4.335376,1.544926,,,0.663132,,41.31949598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.039902,-0.520752,0.729599,0.897268,5192.556405,2001-01-01 01:26:32.556 +0000,,,,0.044514596,-0.712685941,0.715843202,,0.044485229,-0.619189375,0.621280036,,,-132.634523,-4.398167,1.523134,,,0.729599,,45.4610288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.072098,-0.468063,0.816772,0.944139,5192.536813,2001-01-01 01:26:32.537 +0000,,,,0.076587426,-0.570844779,0.57982307,,0.076438206,-0.518705914,0.525451391,,,-136.528282,-4.611868,1.554068,,,0.816772,,50.89274439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.088058,-0.406723,0.865967,0.960769,5192.517221,2001-01-01 01:26:32.517 +0000,,,,0.092041092,-0.467265313,0.480556858,,0.091782494,-0.437118636,0.44797246,,,-140.141059,-5.017627,1.805397,,,0.865967,,53.95806563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001236,-0.458313,0.937012,1.043093,5192.497629,2001-01-01 01:26:32.498 +0000,,,,0.001184938,-0.489121379,0.489123583,,0.001184937,-0.454906899,0.454908678,,,-143.406677,-5.466594,2.14253,,,0.937012,,58.38485184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.073502,-0.285324,0.993164,1.035947,5192.478006,2001-01-01 01:26:32.478 +0000,,,,-0.071130743,-0.286504355,0.296667338,,-0.071011142,-0.279029948,0.288396509,,,-146.278744,-5.789927,2.33666,,,0.993164,,61.88366104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.003906,-0.216965,1.077728,1.099358,5192.458414,2001-01-01 01:26:32.458 +0000,,,,-0.003553007,-0.201315708,0.201349651,,-0.003552992,-0.198660343,0.198692964,,,-148.795698,-6.04291,2.44324,,,1.077728,,67.15281086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.061646,-0.204102,1.083252,1.104035,5192.438821,2001-01-01 01:26:32.439 +0000,,,,0.055924258,-0.188111633,0.196822604,,0.055866065,-0.185938745,0.194338513,,,-150.955749,-6.212642,2.509262,,,1.083252,,67.49700914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04541,-0.172546,1.104523,1.118841,5192.419229,2001-01-01 01:26:32.419 +0000,,,,0.040620112,-0.156085804,0.161537047,,0.040597793,-0.154836455,0.160153583,,,-152.737863,-6.26922,2.558294,,,1.104523,,68.82239684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.020203,-0.132263,1.103226,1.111309,5192.399606,2001-01-01 01:26:32.400 +0000,,,,0.018182455,-0.119867396,0.121278046,,0.018180452,-0.119298203,0.120688639,,,-154.087344,-6.303114,2.60591,,,1.103226,,68.74158128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011383,-0.099274,1.115341,1.119808,5192.380045,2001-01-01 01:26:32.380 +0000,,,,0.010165659,-0.089003121,0.089590959,,0.010165309,-0.088769218,0.089352405,,,-154.950742,-6.323919,2.633264,,,1.115341,,69.4964622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007431,-0.079559,1.151947,1.154715,5192.360453,2001-01-01 01:26:32.360 +0000,,,,0.006435487,-0.069063372,0.069365416,,0.006435399,-0.068953881,0.069254484,,,-155.435586,-6.341332,2.627902,,,1.151947,,71.77736777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.012695,-0.061661,1.144073,1.145804,5192.34086,2001-01-01 01:26:32.341 +0000,,,,0.011080239,-0.053892719,0.055026458,,0.011079785,-0.053840634,0.05497102,,,-155.618251,-6.382141,2.549847,,,1.144073,,71.2867419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005905,-0.05954,1.121078,1.122674,5192.321268,2001-01-01 01:26:32.321 +0000,,,,0.005259839,-0.05310886,0.053370152,,0.00525979,-0.053059012,0.053319566,,,-155.632138,-6.373015,2.36915,,,1.121078,,69.85393243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.028259,-0.107452,1.089233,1.094885,5192.301645,2001-01-01 01:26:32.302 +0000,,,,0.025818619,-0.09861605,0.102003722,,0.025812884,-0.098298218,0.10165214,,,-155.640404,-6.335301,2.116823,,,1.089233,,67.86968291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.026138,-0.088409,1.036209,1.040302,5192.282053,2001-01-01 01:26:32.282 +0000,,,,0.025133329,-0.08529253,0.088970371,,0.025128038,-0.085086599,0.088736725,,,-155.724456,-6.331172,2.088463,,,1.036209,,64.56577818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.087051,0.006958,0.997986,1.001799,5192.262461,2001-01-01 01:26:32.262 +0000,,,,-0.087224555,0.006945669,0.087504869,,-0.087004354,0.006945557,0.087282545,,,-155.760958,-6.343847,2.142745,,,0.997986,,62.18411797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.029739,0.105621,0.972595,0.978765,5192.242868,2001-01-01 01:26:32.243 +0000,,,,-0.030398239,0.108546373,0.112819686,,-0.030388881,0.108123052,0.112344642,,,-155.753435,-6.365131,2.149265,,,0.972595,,60.60201468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.048279,-0.118713,0.996185,1.004395,5192.223276,2001-01-01 01:26:32.223 +0000,,,,0.048123396,-0.119027923,0.128645526,,0.048086298,-0.118470538,0.12794281,,,-155.820656,-6.401742,2.012141,,,0.996185,,62.07189837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.025742,-0.09787,1.030579,1.035535,5192.203653,2001-01-01 01:26:32.204 +0000,,,,0.024866315,-0.094936422,0.098196016,,0.024861191,-0.094652737,0.097882213,,,-156.030452,-6.690974,1.856577,,,1.030579,,64.21497508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.021179,-0.065475,0.979324,0.981739,5192.184061,2001-01-01 01:26:32.184 +0000,,,,-0.02157797,-0.066841714,0.070268017,,-0.021574622,-0.066742434,0.070152707,,,-155.732366,-6.321695,1.620376,,,0.979324,,61.02129604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.085144,0.227417,1.014145,1.042812,5192.164469,2001-01-01 01:26:32.164 +0000,,,,0.081921942,0.223458891,0.239446293,,0.081739412,0.21984711,0.235021365,,,-154.485187,-6.283013,1.387204,,,1.014145,,63.19097895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.030304,-0.046356,0.988556,0.990106,5192.144876,2001-01-01 01:26:32.145 +0000,,,,0.030621165,-0.046870622,0.056023542,,0.0306116,-0.046836344,0.055965039,,,-153.001682,-6.269553,1.223012,,,0.988556,,61.59653836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.147476,-0.365829,1.502213,1.553133,5192.125254,2001-01-01 01:26:32.125 +0000,,,,-0.095384821,-0.242361596,0.262570183,,-0.095097111,-0.237776758,0.256773988,,,-151.432637,-6.389212,1.476478,,,1.502213,,93.60230546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.00296,-0.141281,1.080841,1.09004,5192.105661,2001-01-01 01:26:32.106 +0000,,,,-0.002715508,-0.130713463,0.130742639,,-0.002715501,-0.129976546,0.130005231,,,-149.90673,-6.786621,1.857561,,,1.080841,,67.34678067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.019241,-0.002655,1.041168,1.041349,5192.086069,2001-01-01 01:26:32.086 +0000,,,,-0.018480147,-0.002549585,0.018655312,,-0.018478043,-0.00254958,0.018653148,,,-148.351122,-6.926046,1.878055,,,1.041168,,64.87477153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.07341,-0.041031,0.997604,1.001143,5192.066477,2001-01-01 01:26:32.066 +0000,,,,-0.073524151,-0.041018639,0.084300564,,-0.073392093,-0.040995658,0.084101714,,,-146.670877,-6.824016,1.717087,,,0.997604,,62.1603157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.112579,-0.120087,0.937897,0.952232,5192.046854,2001-01-01 01:26:32.047 +0000,,,,0.119061464,-0.127126038,0.175504712,,0.118503611,-0.126447773,0.173735339,,,-144.872736,-6.842927,1.721794,,,0.937897,,58.43999585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.098343,-0.21048,0.961288,0.988963,5192.027262,2001-01-01 01:26:32.027 +0000,,,,0.099935857,-0.217819354,0.241677081,,0.099605145,-0.214469381,0.237130118,,,-143.055224,-7.834961,1.936568,,,0.961288,,59.89747992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.03241,-0.181503,1.037491,1.053746,5192.007669,2001-01-01 01:26:32.008 +0000,,,,-0.030771486,-0.17485887,0.177711356,,-0.030761779,-0.173108727,0.175875238,,,-141.060834,-8.539347,2.109013,,,1.037491,,64.6456591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.080002,-0.217957,1.061707,1.086796,5191.988077,2001-01-01 01:26:31.988 +0000,,,,-0.073812917,-0.204708876,0.218681556,,-0.073679301,-0.201919198,0.215292381,,,-138.848748,-8.875387,2.121649,,,1.061707,,66.1545486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.012894,-0.224075,1.052399,1.076066,5191.968454,2001-01-01 01:26:31.968 +0000,,,,0.011983389,-0.212902315,0.213270513,,0.011982815,-0.209770295,0.2101225,,,-136.329689,-9.022583,2.16042,,,1.052399,,65.57457076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03595,-0.324783,0.924973,0.980995,5191.948862,2001-01-01 01:26:31.949 +0000,,,,0.036671093,-0.350862106,0.353271482,,0.036654669,-0.337442636,0.339586302,,,-133.701316,-9.401272,2.462343,,,0.924973,,57.63470645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.023209,-0.374329,0.940933,1.012924,5191.92927,2001-01-01 01:26:31.929 +0000,,,,-0.022918883,-0.39770651,0.398591406,,-0.022914871,-0.378527668,0.379291483,,,-131.032372,-10.240751,2.942096,,,0.940933,,58.62916782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.104691,-0.324448,1.000412,1.056906,5191.909677,2001-01-01 01:26:31.910 +0000,,,,-0.099543747,-0.322553023,0.340779986,,-0.099216896,-0.312017103,0.328437503,,,-128.266272,-10.864407,3.222107,,,1.000412,,62.33528109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.122711,-0.31218,0.962402,1.019182,5191.890055,2001-01-01 01:26:31.890 +0000,,,,-0.121283764,-0.321770834,0.348535826,,-0.120694273,-0.311308462,0.335369837,,,-125.192899,-10.924668,3.357343,,,0.962402,,59.96689283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
