x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,,Angle Offest
-0.186618,-0.026676,0.037279,0.192166,52073.8628,2001-01-01 14:27:53.863 +0000,,,,,-76.4308152
-0.147927,0.104432,0.057486,0.189982,52073.85282,2001-01-01 14:27:53.853 +0000,,,,,-76.6970838
-0.102741,0.234439,0.061712,0.263298,52073.84284,2001-01-01 14:27:53.843 +0000,,,,,-76.8820176
-0.079551,0.294101,0.057432,0.310036,52073.83286,2001-01-01 14:27:53.833 +0000,,,,,-77.0252094
-0.082555,0.280197,0.036079,0.294325,52073.82285,2001-01-01 14:27:53.823 +0000,,,,,-77.1738084
-0.110975,0.248132,0.001782,0.271824,52073.81287,2001-01-01 14:27:53.813 +0000,,,,,-77.3735634
-0.188621,0.200166,0.013142,0.275349,52073.80289,2001-01-01 14:27:53.803 +0000,,,,,-77.7130812
-0.230546,0.044619,0.018625,0.235562,52073.79291,2001-01-01 14:27:53.793 +0000,,,,,-78.128064
-0.201489,-0.162173,-0.041522,0.261958,52073.7829,2001-01-01 14:27:53.783 +0000,,,,,-78.4907442
-0.185077,-0.200612,-0.081911,0.28497,52073.77293,2001-01-01 14:27:53.773 +0000,,,,,-78.8238828
-0.139068,-0.050303,-0.053159,0.15715,52073.76295,2001-01-01 14:27:53.763 +0000,,,,,-79.0742052
-0.049723,0.127832,0.014276,0.137903,52073.75297,2001-01-01 14:27:53.753 +0000,,,,,-79.1637066
0.014395,0.245201,0.071021,0.255685,52073.74296,2001-01-01 14:27:53.743 +0000,,,,,-79.1377956
0.056589,0.123771,0.063088,0.150005,52073.73301,2001-01-01 14:27:53.733 +0000,,,,,-79.0359354
0.08266,-0.163912,0.03199,0.186342,52073.72303,2001-01-01 14:27:53.723 +0000,,,,,-78.8871474
0.09003,-0.350366,0.017588,0.362175,52073.71303,2001-01-01 14:27:53.713 +0000,,,,,-78.7250934
0.099174,-0.398459,-0.047399,0.413342,52073.70305,2001-01-01 14:27:53.703 +0000,,,,,-78.5465802
0.093558,-0.275017,-0.097993,0.306578,52073.69307,2001-01-01 14:27:53.693 +0000,,,,,-78.3781758
0.102205,-0.105574,-0.074888,0.164924,52073.68309,2001-01-01 14:27:53.683 +0000,,,,,-78.1942068
0.103844,0.155551,-0.022161,0.188337,52073.67308,2001-01-01 14:27:53.673 +0000,,,,,-78.0072876
0.11336,0.331455,0.028714,0.351479,52073.6631,2001-01-01 14:27:53.663 +0000,,,,,-77.8032396
0.138652,0.33691,0.072679,0.371504,52073.65312,2001-01-01 14:27:53.653 +0000,,,,,-77.553666
0.139985,0.275136,0.07713,0.31819,52073.64314,2001-01-01 14:27:53.643 +0000,,,,,-77.301693
0.111894,0.168514,0.047312,0.207739,52073.63313,2001-01-01 14:27:53.633 +0000,,,,,-77.1002838
0.020126,0.023456,0.002209,0.030986,52073.62315,2001-01-01 14:27:53.623 +0000,,,,,-77.064057
-0.129002,-0.131293,-0.06783,0.196164,52073.61317,2001-01-01 14:27:53.613 +0000,,,,,-77.2962606
-0.284623,-0.241354,-0.157267,0.404962,52073.60319,2001-01-01 14:27:53.603 +0000,,,,,-77.808582
-0.404046,-0.352434,-0.238978,0.587003,52073.59318,2001-01-01 14:27:53.593 +0000,,,,,-78.5358648
-0.437516,-0.437776,-0.277439,0.678263,52073.5832,2001-01-01 14:27:53.583 +0000,,,,,-79.3233936
-0.402812,-0.361008,-0.260317,0.600291,52073.57322,2001-01-01 14:27:53.573 +0000,,,,,-80.0484552
-0.309693,-0.175224,-0.117013,0.374573,52073.56324,2001-01-01 14:27:53.563 +0000,,,,,-80.6059026
-0.187314,0.035278,0.104423,0.217337,52073.55323,2001-01-01 14:27:53.553 +0000,,,,,-80.9430678
-0.119041,0.261582,0.270956,0.394985,52073.54326,2001-01-01 14:27:53.543 +0000,,,,,-81.1573416
-0.104839,0.336313,0.331754,0.483899,52073.53328,2001-01-01 14:27:53.533 +0000,,,,,-81.3460518
-0.090823,0.316057,0.321218,0.459698,52073.5233,2001-01-01 14:27:53.523 +0000,,,,,-81.5095332
-0.040978,0.249837,0.237322,0.347015,52073.51329,2001-01-01 14:27:53.513 +0000,,,,,-81.5832936
0.030711,0.14514,0.095979,0.176693,52073.50331,2001-01-01 14:27:53.503 +0000,,,,,-81.5280138
0.08538,0.057426,-0.064759,0.121578,52073.49333,2001-01-01 14:27:53.493 +0000,,,,,-81.3743298
0.095079,-0.017477,-0.201259,0.223273,52073.48335,2001-01-01 14:27:53.483 +0000,,,,,-81.2031876
0.079078,-0.138065,-0.281178,0.323073,52073.47334,2001-01-01 14:27:53.473 +0000,,,,,-81.0608472
0.066017,-0.279806,-0.301182,0.416366,52073.46336,2001-01-01 14:27:53.463 +0000,,,,,-80.9420166
0.077091,-0.417118,-0.2612,0.498153,52073.45338,2001-01-01 14:27:53.453 +0000,,,,,-80.8032528
0.118441,-0.466966,-0.184921,0.516024,52073.44337,2001-01-01 14:27:53.443 +0000,,,,,-80.590059
0.141227,-0.417767,-0.113311,0.455318,52073.43339,2001-01-01 14:27:53.433 +0000,,,,,-80.3358504
0.125187,-0.331197,0.004951,0.354101,52073.42341,2001-01-01 14:27:53.423 +0000,,,,,-80.1105138
0.070935,-0.216015,0.073725,0.239018,52073.41343,2001-01-01 14:27:53.413 +0000,,,,,-79.9828308
0.009025,-0.14798,0.034655,0.152252,52073.40342,2001-01-01 14:27:53.403 +0000,,,,,-79.9665858
-0.015848,-0.171683,-0.064819,0.184195,52073.39345,2001-01-01 14:27:53.393 +0000,,,,,-79.9951122
-0.00981,-0.223006,-0.142641,0.264904,52073.38347,2001-01-01 14:27:53.383 +0000,,,,,-80.0127702
-0.006224,-0.260376,-0.177776,0.315339,52073.37349,2001-01-01 14:27:53.373 +0000,,,,,-80.0239734
-0.004243,-0.247554,-0.162838,0.296339,52073.36348,2001-01-01 14:27:53.363 +0000,,,,,-80.0316108
-0.01547,-0.201609,-0.10427,0.227503,52073.3535,2001-01-01 14:27:53.353 +0000,,,,,-80.0594568
-0.039698,-0.140701,-0.022324,0.147889,52073.34352,2001-01-01 14:27:53.344 +0000,,,,,-80.1309132
-0.074828,-0.0393,0.067987,0.108471,52073.33354,2001-01-01 14:27:53.334 +0000,,,,,-80.2656036
-0.117059,0.052377,0.105919,0.166328,52073.32353,2001-01-01 14:27:53.324 +0000,,,,,-80.4763098
-0.122343,0.07787,0.078032,0.164684,52073.31355,2001-01-01 14:27:53.314 +0000,,,,,-80.6965272
-0.074223,0.092724,0.03985,0.125279,52073.30357,2001-01-01 14:27:53.304 +0000,,,,,-80.8301286
0.000506,0.084223,0.026487,0.088292,52073.29359,2001-01-01 14:27:53.294 +0000,,,,,-80.8292178
0.043412,0.037362,0.018356,0.060146,52073.28358,2001-01-01 14:27:53.284 +0000,,,,,-80.7510762
0.067339,-0.039367,-0.000507,0.078003,52073.2736,2001-01-01 14:27:53.274 +0000,,,,,-80.629866
0.075069,-0.074558,-0.017455,0.107233,52073.26362,2001-01-01 14:27:53.264 +0000,,,,,-80.4947418
0.065502,-0.085207,-0.013217,0.108284,52073.25364,2001-01-01 14:27:53.254 +0000,,,,,-80.3768382
0.044141,-0.074573,-0.014459,0.087856,52073.24363,2001-01-01 14:27:53.244 +0000,,,,,-80.2973844
0.020718,-0.055464,-0.033902,0.068226,52073.23365,2001-01-01 14:27:53.234 +0000,,,,,-80.260092
-0.00176,-0.029925,-0.038397,0.048713,52073.22368,2001-01-01 14:27:53.224 +0000,,,,,-80.26326
-0.011492,-0.008611,-0.032109,0.035174,52073.21367,2001-01-01 14:27:53.214 +0000,,,,,-80.2839456
-0.000904,-0.008574,-0.020284,0.02204,52073.20369,2001-01-01 14:27:53.204 +0000,,,,,-80.2855728
0.009873,-0.030941,-0.022288,0.03939,52073.19371,2001-01-01 14:27:53.194 +0000,,,,,-80.2678014
0.015477,-0.061883,-0.043536,0.07723,52073.18373,2001-01-01 14:27:53.184 +0000,,,,,-80.2399428
0.019768,-0.059766,-0.049924,0.080344,52073.17372,2001-01-01 14:27:53.174 +0000,,,,,-80.2043604
0.018541,-0.045878,-0.033943,0.060005,52073.16374,2001-01-01 14:27:53.164 +0000,,,,,-80.1709866
0.015309,-0.047992,-0.026479,0.05691,52073.15376,2001-01-01 14:27:53.154 +0000,,,,,-80.1434304
0.00247,-0.036287,-0.027666,0.045697,52073.14378,2001-01-01 14:27:53.144 +0000,,,,,-80.1389844
-0.008306,-0.018172,-0.022445,0.03005,52073.13377,2001-01-01 14:27:53.134 +0000,,,,,-80.1539352
-0.008344,-0.01284,-0.020323,0.025447,52073.12379,2001-01-01 14:27:53.124 +0000,,,,,-80.1689544
-0.011546,-0.01603,-0.017131,0.026148,52073.11381,2001-01-01 14:27:53.114 +0000,,,,,-80.1897372
-0.009386,-0.024546,-0.014956,0.030237,52073.10383,2001-01-01 14:27:53.104 +0000,,,,,-80.206632
-0.009366,-0.028807,-0.014944,0.033777,52073.09382,2001-01-01 14:27:53.094 +0000,,,,,-80.2234908
-0.006146,-0.03094,-0.017054,0.035859,52073.08384,2001-01-01 14:27:53.084 +0000,,,,,-80.2345536
-0.008252,-0.030952,-0.021342,0.038492,52073.07386,2001-01-01 14:27:53.074 +0000,,,,,-80.2494072
-0.008208,-0.032034,-0.02775,0.043169,52073.06389,2001-01-01 14:27:53.064 +0000,,,,,-80.2641816
-0.009371,-0.01711,-0.023524,0.03056,52073.05388,2001-01-01 14:27:53.054 +0000,,,,,-80.2810494
-0.012597,-0.014974,-0.020346,0.028229,52073.0439,2001-01-01 14:27:53.044 +0000,,,,,-80.303724
-0.014758,-0.012837,-0.017161,0.026021,52073.03392,2001-01-01 14:27:53.034 +0000,,,,,-80.3302884
-0.021138,-0.016038,-0.017195,0.031618,52073.02394,2001-01-01 14:27:53.024 +0000,,,,,-80.3683368
-0.023271,-0.017102,-0.016138,0.033082,52073.01393,2001-01-01 14:27:53.014 +0000,,,,,-80.4102246
-0.025382,-0.016049,-0.020429,0.03632,52073.00395,2001-01-01 14:27:53.004 +0000,,,,,-80.4559122
-0.021112,-0.016048,-0.021469,0.03412,52072.99397,2001-01-01 14:27:52.994 +0000,,,,,-80.4939138
-0.015755,-0.019245,-0.023561,0.03426,52072.98396,2001-01-01 14:27:52.984 +0000,,,,,-80.5222728
-0.01676,-0.021398,-0.03211,0.042069,52072.97398,2001-01-01 14:27:52.974 +0000,,,,,-80.5524408
-0.016784,-0.015009,-0.033196,0.040112,52072.964,2001-01-01 14:27:52.964 +0000,,,,,-80.582652
-0.01679,-0.004375,-0.040705,0.044248,52072.95402,2001-01-01 14:27:52.954 +0000,,,,,-80.612874
-0.015726,0.004132,-0.047132,0.049858,52072.94401,2001-01-01 14:27:52.944 +0000,,,,,-80.6411808
-0.013701,0.026504,-0.047179,0.055821,52072.93403,2001-01-01 14:27:52.934 +0000,,,,,-80.6658426
-0.005186,0.027578,-0.046056,0.053931,52072.92405,2001-01-01 14:27:52.924 +0000,,,,,-80.6751774
-0.000983,0.02548,-0.034268,0.042714,52072.91407,2001-01-01 14:27:52.914 +0000,,,,,-80.6769468
0.014779,0.039407,-0.007487,0.042748,52072.90407,2001-01-01 14:27:52.904 +0000,,,,,-80.6503446
0.039032,0.06186,0.01826,0.07539,52072.89409,2001-01-01 14:27:52.894 +0000,,,,,-80.580087
0.055851,0.064097,0.055765,0.101674,52072.88411,2001-01-01 14:27:52.884 +0000,,,,,-80.4795552
0.066201,0.06317,0.108195,0.141701,52072.87413,2001-01-01 14:27:52.874 +0000,,,,,-80.3603934
0.066241,0.033385,0.125372,0.145673,52072.86412,2001-01-01 14:27:52.864 +0000,,,,,-80.2411596
0.053109,-0.011579,0.039925,0.067444,52072.85414,2001-01-01 14:27:52.854 +0000,,,,,-80.1455634
0.020414,-0.002179,-0.025501,0.032738,52072.84416,2001-01-01 14:27:52.844 +0000,,,,,-80.1088182
-0.007299,0.016937,-0.040699,0.044683,52072.83418,2001-01-01 14:27:52.834 +0000,,,,,-80.1219564
0.015173,0.016917,-0.055506,0.059978,52072.82417,2001-01-01 14:27:52.824 +0000,,,,,-80.094645
0.026891,0.032875,-0.067224,0.079517,52072.81419,2001-01-01 14:27:52.814 +0000,,,,,-80.0462412
0.022564,0.04353,-0.065145,0.081535,52072.80421,2001-01-01 14:27:52.804 +0000,,,,,-80.005626
0.034013,0.058538,-0.030916,0.074427,52072.79423,2001-01-01 14:27:52.794 +0000,,,,,-79.9444026
0.021925,0.069312,0.02133,0.075762,52072.78422,2001-01-01 14:27:52.784 +0000,,,,,-79.9049376
-0.018693,0.067205,0.042432,0.081648,52072.77424,2001-01-01 14:27:52.774 +0000,,,,,-79.938585
-0.055887,0.052247,0.03581,0.084472,52072.76426,2001-01-01 14:27:52.764 +0000,,,,,-80.0391816
-0.069663,0.049014,0.025041,0.088783,52072.75425,2001-01-01 14:27:52.754 +0000,,,,,-80.164575
-0.074648,0.016972,-0.006961,0.076869,52072.74428,2001-01-01 14:27:52.744 +0000,,,,,-80.2989414
-0.07246,0.011634,-0.012274,0.074407,52072.7343,2001-01-01 14:27:52.734 +0000,,,,,-80.4293694
-0.062901,0.020161,-0.013301,0.067379,52072.72434,2001-01-01 14:27:52.724 +0000,,,,,-80.5425912
-0.055423,0.019096,-0.015385,0.060606,52072.71433,2001-01-01 14:27:52.714 +0000,,,,,-80.6423526
-0.022449,0.032969,-0.0152,0.042685,52072.70436,2001-01-01 14:27:52.704 +0000,,,,,-80.6827608
0.012685,0.03939,-0.013912,0.043658,52072.69438,2001-01-01 14:27:52.694 +0000,,,,,-80.6599278
0.00527,0.029797,-0.013936,0.033314,52072.6844,2001-01-01 14:27:52.684 +0000,,,,,-80.6504418
0.006387,0.019145,-0.0139,0.024505,52072.67439,2001-01-01 14:27:52.674 +0000,,,,,-80.6389452
0.005331,0.017014,-0.013901,0.022608,52072.66441,2001-01-01 14:27:52.664 +0000,,,,,-80.6293494
-0.003094,-0.004298,-0.0139,0.014875,52072.65443,2001-01-01 14:27:52.654 +0000,,,,,-80.6349186
-0.005156,-0.020276,-0.012802,0.024527,52072.64445,2001-01-01 14:27:52.644 +0000,,,,,-80.6441994
-0.008365,-0.01921,-0.011758,0.024026,52072.63444,2001-01-01 14:27:52.634 +0000,,,,,-80.6592564
-0.012657,-0.011759,-0.012876,0.021547,52072.62446,2001-01-01 14:27:52.624 +0000,,,,,-80.682039
-0.002131,0.015945,-0.01288,0.020608,52072.61448,2001-01-01 14:27:52.614 +0000,,,,,-80.6858748
-0.010644,0.015934,-0.015074,0.024381,52072.6045,2001-01-01 14:27:52.605 +0000,,,,,-80.705034
-0.020176,0.003143,-0.015104,0.025398,52072.59449,2001-01-01 14:27:52.594 +0000,,,,,-80.7413508
-0.02549,-0.000056,-0.015131,0.029642,52072.58451,2001-01-01 14:27:52.585 +0000,,,,,-80.7872328
-0.031921,0.006333,-0.014123,0.035476,52072.57453,2001-01-01 14:27:52.575 +0000,,,,,-80.8446906
-0.021257,0.006338,-0.01512,0.026845,52072.56452,2001-01-01 14:27:52.565 +0000,,,,,-80.8829532
-0.02441,-0.004314,-0.014044,0.02849,52072.55454,2001-01-01 14:27:52.555 +0000,,,,,-80.9268912
-0.026531,-0.006446,-0.014052,0.030707,52072.54457,2001-01-01 14:27:52.545 +0000,,,,,-80.974647
-0.026531,-0.006446,-0.014052,0.030707,52072.53459,2001-01-01 14:27:52.535 +0000,,,,,-81.0224028
-0.02437,-0.012836,-0.01402,0.030906,52072.52458,2001-01-01 14:27:52.525 +0000,,,,,-81.0662688
-0.031835,-0.011776,-0.014073,0.036745,52072.5146,2001-01-01 14:27:52.515 +0000,,,,,-81.1235718
-0.027555,-0.013906,-0.015107,0.034365,52072.50462,2001-01-01 14:27:52.505 +0000,,,,,-81.1731708
-0.02113,-0.020293,-0.015047,0.032935,52072.49464,2001-01-01 14:27:52.495 +0000,,,,,-81.2112048
-0.019032,-0.016025,-0.012907,0.028029,52072.48463,2001-01-01 14:27:52.485 +0000,,,,,-81.2454624
-0.019066,-0.007506,-0.013999,0.024816,52072.47465,2001-01-01 14:27:52.475 +0000,,,,,-81.2797812
-0.030779,-0.009645,-0.014072,0.035191,52072.46467,2001-01-01 14:27:52.465 +0000,,,,,-81.3351834
-0.034007,-0.003256,-0.014111,0.036962,52072.45469,2001-01-01 14:27:52.455 +0000,,,,,-81.396396
-0.035053,-0.007518,-0.014107,0.038526,52072.44468,2001-01-01 14:27:52.445 +0000,,,,,-81.4594914
-0.032946,-0.00219,-0.014107,0.035906,52072.4347,2001-01-01 14:27:52.435 +0000,,,,,-81.5187942
-0.030763,-0.011778,-0.015135,0.036251,52072.42472,2001-01-01 14:27:52.425 +0000,,,,,-81.5741676
-0.035036,-0.009651,-0.015169,0.03938,52072.41474,2001-01-01 14:27:52.415 +0000,,,,,-81.6372324
-0.029725,-0.008576,-0.012999,0.033558,52072.40473,2001-01-01 14:27:52.405 +0000,,,,,-81.6907374
-0.01692,-0.011763,-0.012904,0.024314,52072.39475,2001-01-01 14:27:52.395 +0000,,,,,-81.7211934
-0.009429,-0.018149,-0.012836,0.024147,52072.38478,2001-01-01 14:27:52.385 +0000,,,,,-81.7381656
-0.005148,-0.019216,-0.014942,0.02488,52072.3748,2001-01-01 14:27:52.375 +0000,,,,,-81.747432
-0.00514,-0.022409,-0.013864,0.026848,52072.36479,2001-01-01 14:27:52.365 +0000,,,,,-81.756684
-0.004078,-0.020281,-0.014932,0.025512,52072.35481,2001-01-01 14:27:52.355 +0000,,,,,-81.7640244
-0.014757,-0.01709,-0.013944,0.026538,52072.34483,2001-01-01 14:27:52.345 +0000,,,,,-81.790587
-0.023299,-0.013901,-0.01401,0.030534,52072.33482,2001-01-01 14:27:52.335 +0000,,,,,-81.8325252
-0.016953,-0.002181,-0.015068,0.022786,52072.32484,2001-01-01 14:27:52.325 +0000,,,,,-81.8630406
-0.036093,-0.012845,-0.014099,0.040823,52072.31486,2001-01-01 14:27:52.315 +0000,,,,,-81.928008
-0.061667,-0.013929,-0.014269,0.064811,52072.30488,2001-01-01 14:27:52.305 +0000,,,,,-82.0390086
-0.05105,-0.005399,-0.01422,0.053268,52072.29487,2001-01-01 14:27:52.295 +0000,,,,,-82.1308986
-0.035064,-0.00645,-0.013041,0.037963,52072.28489,2001-01-01 14:27:52.285 +0000,,,,,-82.1940138
-0.035041,-0.008586,-0.015172,0.039138,52072.27491,2001-01-01 14:27:52.275 +0000,,,,,-82.2570876
-0.033965,-0.010715,-0.015159,0.038708,52072.26493,2001-01-01 14:27:52.265 +0000,,,,,-82.3182246
-0.02439,-0.008575,-0.014032,0.029416,52072.25492,2001-01-01 14:27:52.255 +0000,,,,,-82.3621266
-0.015823,-0.017091,-0.013951,0.027149,52072.24494,2001-01-01 14:27:52.245 +0000,,,,,-82.390608
-0.003028,-0.018147,-0.013862,0.023035,52072.23496,2001-01-01 14:27:52.235 +0000,,,,,-82.3960584
0.002299,-0.019205,-0.012754,0.023169,52072.22499,2001-01-01 14:27:52.225 +0000,,,,,-82.3919202
-0.004114,-0.013886,-0.013881,0.020061,52072.21498,2001-01-01 14:27:52.215 +0000,,,,,-82.3993254
-0.012631,-0.016023,-0.013932,0.024706,52072.205,2001-01-01 14:27:52.205 +0000,,,,,-82.4220612
-0.016919,-0.0107,-0.013976,0.024414,52072.19502,2001-01-01 14:27:52.195 +0000,,,,,-82.4525154
-0.025501,0.001011,-0.014065,0.02914,52072.18504,2001-01-01 14:27:52.185 +0000,,,,,-82.4984172
-0.048888,-0.011789,-0.014189,0.052253,52072.17503,2001-01-01 14:27:52.175 +0000,,,,,-82.5864156
-0.063839,-0.005409,-0.014307,0.065646,52072.16505,2001-01-01 14:27:52.165 +0000,,,,,-82.7013258
-0.023366,-0.001115,-0.012977,0.026751,52072.15507,2001-01-01 14:27:52.155 +0000,,,,,-82.7433846
-0.012641,-0.013893,-0.013938,0.023389,52072.14506,2001-01-01 14:27:52.145 +0000,,,,,-82.7661384
-0.014762,-0.016025,-0.013947,0.025869,52072.13508,2001-01-01 14:27:52.135 +0000,,,,,-82.79271
-0.009425,-0.014961,-0.016051,0.023881,52072.1251,2001-01-01 14:27:52.125 +0000,,,,,-82.809675
0.004418,-0.013883,-0.014892,0.020833,52072.11512,2001-01-01 14:27:52.115 +0000,,,,,-82.8017226
0.008701,-0.019203,-0.01378,0.025186,52072.10511,2001-01-01 14:27:52.105 +0000,,,,,-82.7860608
0.003392,-0.023468,-0.013804,0.027437,52072.09513,2001-01-01 14:27:52.095 +0000,,,,,-82.7799552
-0.00517,-0.016018,-0.013882,0.021817,52072.08515,2001-01-01 14:27:52.085 +0000,,,,,-82.7892612
-0.009418,-0.019217,-0.013902,0.025519,52072.07517,2001-01-01 14:27:52.075 +0000,,,,,-82.8062136
-0.016905,-0.014958,-0.012896,0.025997,52072.06516,2001-01-01 14:27:52.065 +0000,,,,,-82.8366426
-0.021173,-0.013896,-0.012927,0.028435,52072.05519,2001-01-01 14:27:52.055 +0000,,,,,-82.874754
-0.023304,-0.012835,-0.014013,0.03007,52072.04521,2001-01-01 14:27:52.045 +0000,,,,,-82.9167012
-0.02544,-0.011772,-0.01403,0.031347,52072.03523,2001-01-01 14:27:52.035 +0000,,,,,-82.9624932
-0.023361,-0.00218,-0.012974,0.02681,52072.02522,2001-01-01 14:27:52.025 +0000,,,,,-83.004543
-0.034987,-0.021366,-0.014069,0.043342,52072.01524,2001-01-01 14:27:52.015 +0000,,,,,-83.0675196
-0.053264,0.010581,-0.01321,0.055888,52072.00526,2001-01-01 14:27:52.005 +0000,,,,,-83.1633948
-0.018017,-0.005372,-0.012929,0.022817,52071.99528,2001-01-01 14:27:51.995 +0000,,,,,-83.1958254
-0.013706,-0.013893,-0.013945,0.023987,52071.98527,2001-01-01 14:27:51.985 +0000,,,,,-83.2204962
-0.015838,-0.013895,-0.01396,0.025274,52071.97529,2001-01-01 14:27:51.975 +0000,,,,,-83.2490046
-0.014772,-0.013894,-0.013953,0.024616,52071.96531,2001-01-01 14:27:51.965 +0000,,,,,-83.2755942
-0.013712,-0.012828,-0.013948,0.023391,52071.9553,2001-01-01 14:27:51.955 +0000,,,,,-83.3002758
-0.013712,-0.012828,-0.013948,0.023391,52071.94532,2001-01-01 14:27:51.945 +0000,,,,,-83.3249574
-0.014784,-0.012826,-0.012887,0.023434,52071.93534,2001-01-01 14:27:51.935 +0000,,,,,-83.3515686
-0.013712,-0.012828,-0.013948,0.023391,52071.92536,2001-01-01 14:27:51.925 +0000,,,,,-83.3762502
-0.013712,-0.012828,-0.013948,0.023391,52071.91535,2001-01-01 14:27:51.915 +0000,,,,,-83.4009318
-0.013712,-0.012828,-0.013948,0.023391,52071.90537,2001-01-01 14:27:51.905 +0000,,,,,-83.4256134
-0.014766,-0.013897,-0.015021,0.025235,52071.89539,2001-01-01 14:27:51.895 +0000,,,,,-83.4521922
-0.014772,-0.013894,-0.013953,0.024616,52071.88542,2001-01-01 14:27:51.885 +0000,,,,,-83.4787818
-0.014777,-0.012829,-0.013955,0.024036,52071.87541,2001-01-01 14:27:51.875 +0000,,,,,-83.5053804
-0.014784,-0.012826,-0.012887,0.023434,52071.86543,2001-01-01 14:27:51.865 +0000,,,,,-83.5319916
-0.013706,-0.013893,-0.013945,0.023987,52071.85545,2001-01-01 14:27:51.855 +0000,,,,,-83.5566624
-0.013706,-0.013893,-0.013945,0.023987,52071.84547,2001-01-01 14:27:51.845 +0000,,,,,-83.5813332
-0.015838,-0.013895,-0.01396,0.025274,52071.83546,2001-01-01 14:27:51.835 +0000,,,,,-83.6098416
-0.014772,-0.013894,-0.013953,0.024616,52071.82548,2001-01-01 14:27:51.825 +0000,,,,,-83.6364312
-0.013701,-0.014959,-0.013942,0.024615,52071.8155,2001-01-01 14:27:51.816 +0000,,,,,-83.661093
-0.013712,-0.012828,-0.013948,0.023391,52071.80552,2001-01-01 14:27:51.806 +0000,,,,,-83.6857746
-0.014771,-0.012832,-0.015024,0.024669,52071.79551,2001-01-01 14:27:51.796 +0000,,,,,-83.7123624
-0.012646,-0.012827,-0.013941,0.022777,52071.78553,2001-01-01 14:27:51.786 +0000,,,,,-83.7351252
-0.014795,-0.011758,-0.011822,0.022291,52071.77555,2001-01-01 14:27:51.776 +0000,,,,,-83.7617562
-0.014777,-0.012829,-0.013955,0.024036,52071.76554,2001-01-01 14:27:51.766 +0000,,,,,-83.7883548
-0.013706,-0.013893,-0.013945,0.023987,52071.75556,2001-01-01 14:27:51.756 +0000,,,,,-83.8130256
-0.014777,-0.012829,-0.013955,0.024036,52071.74558,2001-01-01 14:27:51.746 +0000,,,,,-83.8396242
-0.013706,-0.013893,-0.013945,0.023987,52071.73561,2001-01-01 14:27:51.736 +0000,,,,,-83.864295
-0.014772,-0.013894,-0.013953,0.024616,52071.72564,2001-01-01 14:27:51.726 +0000,,,,,-83.8908846
-0.014777,-0.012829,-0.013955,0.024036,52071.71567,2001-01-01 14:27:51.716 +0000,,,,,-83.9174832
-0.014772,-0.013894,-0.013953,0.024616,52071.70569,2001-01-01 14:27:51.706 +0000,,,,,-83.9440728
-0.013712,-0.012828,-0.013948,0.023391,52071.69571,2001-01-01 14:27:51.696 +0000,,,,,-83.9687544
-0.014772,-0.013894,-0.013953,0.024616,52071.6857,2001-01-01 14:27:51.686 +0000,,,,,-83.995344
-0.014784,-0.012826,-0.012887,0.023434,52071.67572,2001-01-01 14:27:51.676 +0000,,,,,-84.0219552
-0.014779,-0.013892,-0.012884,0.024029,52071.66574,2001-01-01 14:27:51.666 +0000,,,,,-84.0485574
-0.013713,-0.013891,-0.012877,0.023384,52071.65576,2001-01-01 14:27:51.656 +0000,,,,,-84.0732408
-0.01585,-0.012827,-0.012894,0.024125,52071.64575,2001-01-01 14:27:51.646 +0000,,,,,-84.1017708
-0.014782,-0.011764,-0.013958,0.023489,52071.63577,2001-01-01 14:27:51.636 +0000,,,,,-84.1283784
-0.014777,-0.012829,-0.013955,0.024036,52071.62579,2001-01-01 14:27:51.626 +0000,,,,,-84.154977
-0.014767,-0.01496,-0.01395,0.025228,52071.61581,2001-01-01 14:27:51.616 +0000,,,,,-84.1815576
-0.015837,-0.012832,-0.015031,0.025326,52071.6058,2001-01-01 14:27:51.606 +0000,,,,,-84.2100642
-0.014772,-0.013894,-0.013953,0.024616,52071.59582,2001-01-01 14:27:51.596 +0000,,,,,-84.2366538
-0.012646,-0.012827,-0.013941,0.022777,52071.58584,2001-01-01 14:27:51.586 +0000,,,,,-84.2594166
-0.0137,-0.013896,-0.015014,0.024621,52071.57583,2001-01-01 14:27:51.576 +0000,,,,,-84.2840766
-0.014779,-0.013892,-0.012884,0.024029,52071.56585,2001-01-01 14:27:51.566 +0000,,,,,-84.3106788
