x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,,,,,,,X_Angle,Y_angle,Z_angle
-0.073349,-0.619751,-0.819183,1.029822,39945.76207,2001-01-01 11:05:45.762 +0000,,,,,,-0.071406322,-0.753533073,-0.761827845,,-0.071285329,-0.645758444,-0.651028054
-0.076447,-0.636444,-0.80957,1.032623,39945.75227,2001-01-01 11:05:45.752 +0000,,,,,,-0.074235625,-0.782668941,-0.79180158,,-0.074099705,-0.664083524,-0.669721875
-0.08342,-0.658478,-0.778656,1.02316,39945.74247,2001-01-01 11:05:45.742 +0000,,,,,,-0.081804034,-0.840848031,-0.852418839,,-0.081622289,-0.699156821,-0.70589665
-0.08107,-0.688446,-0.748642,1.020292,39945.73268,2001-01-01 11:05:45.733 +0000,,,,,,-0.079709694,-0.914248191,-0.925947095,,-0.07954152,-0.740631493,-0.746966971
-0.077866,-0.697632,-0.728256,1.011489,39945.72288,2001-01-01 11:05:45.723 +0000,,,,,,-0.077210668,-0.952519656,-0.963897374,,-0.077057784,-0.761085482,-0.76701708
-0.078522,-0.700394,-0.722763,1.009507,39945.71305,2001-01-01 11:05:45.713 +0000,,,,,,-0.078018913,-0.963382011,-0.975121655,,-0.07786119,-0.76674986,-0.772802975
-0.078522,-0.692459,-0.736267,1.013782,39945.70326,2001-01-01 11:05:45.703 +0000,,,,,,-0.077687893,-0.935196436,-0.9465273,,-0.077532164,-0.751923857,-0.757934251
-0.083405,-0.676666,-0.755188,1.01742,39945.69346,2001-01-01 11:05:45.693 +0000,,,,,,-0.08225386,-0.890608069,-0.902804098,,-0.082069108,-0.727601891,-0.734362169
-0.08728,-0.658371,-0.778519,1.023309,39945.68367,2001-01-01 11:05:45.684 +0000,,,,,,-0.085603842,-0.840406152,-0.85306992,,-0.085395654,-0.698897906,-0.706273613
-0.092773,-0.647934,-0.800323,1.033897,39945.67387,2001-01-01 11:05:45.674 +0000,,,,,,-0.090094852,-0.804205475,-0.817847359,,-0.089852263,-0.677300001,-0.685529134
-0.102051,-0.653809,-0.802475,1.040118,39945.66407,2001-01-01 11:05:45.664 +0000,,,,,,-0.098590459,-0.808231382,-0.82460573,,-0.098272874,-0.679739963,-0.689565402
-0.108856,-0.666595,-0.791336,1.04039,39945.65428,2001-01-01 11:05:45.654 +0000,,,,,,-0.105207463,-0.834508014,-0.853524543,,-0.104821854,-0.69543113,-0.706536688
-0.107407,-0.690323,-0.77977,1.046959,39945.64448,2001-01-01 11:05:45.644 +0000,,,,,,-0.103133646,-0.877009946,-0.895942052,,-0.1027703,-0.719967243,-0.730568613
-0.108368,-0.699371,-0.769943,1.04579,39945.63466,2001-01-01 11:05:45.635 +0000,,,,,,-0.104184011,-0.899475642,-0.919181092,,-0.103809498,-0.732525326,-0.743311887
-0.116013,-0.700851,-0.766556,1.045112,39945.62486,2001-01-01 11:05:45.625 +0000,,,,,,-0.11169562,-0.90399122,-0.926726842,,-0.111234565,-0.735015825,-0.747386618
-0.122849,-0.696777,-0.756485,1.03579,39945.61506,2001-01-01 11:05:45.615 +0000,,,,,,-0.119447335,-0.909161619,-0.935278157,,-0.118884071,-0.737853773,-0.75196745
-0.130539,-0.693909,-0.744553,1.026113,39945.60527,2001-01-01 11:05:45.605 +0000,,,,,,-0.128259012,-0.917978594,-0.948328493,,-0.12756257,-0.742659699,-0.758883437
-0.129257,-0.697266,-0.728485,1.01665,39945.59547,2001-01-01 11:05:45.595 +0000,,,,,,-0.128180304,-0.94242539,-0.973452349,,-0.127485135,-0.755766262,-0.771946584
-0.123901,-0.70282,-0.705841,1.003752,39945.58567,2001-01-01 11:05:45.586 +0000,,,,,,-0.124389098,-0.980725028,-1.011074404,,-0.123753446,-0.7756672,-0.790904818
-0.117767,-0.708939,-0.692123,0.997746,39945.57588,2001-01-01 11:05:45.576 +0000,,,,,,-0.1188639,-1.009782871,-1.038332782,,-0.118308804,-0.790265751,-0.804201896
-0.10524,-0.717316,-0.683517,0.9964,39945.56608,2001-01-01 11:05:45.566 +0000,,,,,,-0.106214326,-1.037226295,-1.060683153,,-0.10581759,-0.803669159,-0.814837731
-0.097443,-0.710373,-0.685394,0.991912,39945.55629,2001-01-01 11:05:45.556 +0000,,,,,,-0.098715007,-1.026126306,-1.046150186,,-0.098396221,-0.798292156,-0.807948982
-0.099075,-0.701202,-0.692139,0.990231,39945.54646,2001-01-01 11:05:45.546 +0000,,,,,,-0.100557039,-1.002871877,-1.023156791,,-0.100220145,-0.786832042,-0.796843534
-0.11232,-0.683853,-0.708374,0.990992,39945.53666,2001-01-01 11:05:45.537 +0000,,,,,,-0.114076106,-0.953472702,-0.978318885,,-0.113585097,-0.761584929,-0.774439239
-0.136581,-0.665298,-0.727936,0.995574,39945.52687,2001-01-01 11:05:45.527 +0000,,,,,,-0.13849776,-0.898276447,-0.933011801,,-0.137622276,-0.731862046,-0.750757194
-0.158493,-0.655487,-0.740906,1.001861,39945.51707,2001-01-01 11:05:45.517 +0000,,,,,,-0.160216187,-0.865136797,-0.910204782,,-0.158866046,-0.71321638,-0.73842458
-0.174072,-0.655838,-0.744019,1.00697,39945.50727,2001-01-01 11:05:45.507 +0000,,,,,,-0.175509362,-0.858302211,-0.912000774,,-0.17373985,-0.709294223,-0.739405938
-0.177719,-0.670959,-0.728317,1.00609,39945.49748,2001-01-01 11:05:45.497 +0000,,,,,,-0.179465475,-0.894986226,-0.953014349,,-0.17757514,-0.730038145,-0.761344787
-0.170242,-0.69368,-0.70752,1.005365,39945.48768,2001-01-01 11:05:45.488 +0000,,,,,,-0.171814732,-0.953232326,-1.009533092,,-0.170153386,-0.761459004,-0.790142062
-0.152771,-0.707809,-0.678345,0.992212,39945.47789,2001-01-01 11:05:45.478 +0000,,,,,,-0.155828306,-1.017939391,-1.067462888,,-0.154585071,-0.794287884,-0.818017351
-0.138062,-0.708984,-0.671417,0.986165,39945.46809,2001-01-01 11:05:45.468 +0000,,,,,,-0.141391443,-1.034311414,-1.075786702,,-0.140460375,-0.802262917,-0.821891824
-0.120026,-0.702759,-0.706314,1.003571,39945.45829,2001-01-01 11:05:45.458 +0000,,,,,,-0.120463494,-0.980904734,-1.009374155,,-0.119885815,-0.775758793,-0.790063341
-0.11824,-0.670029,-0.760818,1.020668,39945.44847,2001-01-01 11:05:45.448 +0000,,,,,,-0.116630927,-0.870222775,-0.894276845,,-0.116106367,-0.7161179,-0.729644125
-0.129303,-0.651825,-0.822083,1.057078,39945.43867,2001-01-01 11:05:45.439 +0000,,,,,,-0.123246572,-0.783264906,-0.808344437,,-0.122628172,-0.664452991,-0.679808343
-0.141556,-0.639206,-0.812393,1.043362,39945.42888,2001-01-01 11:05:45.429 +0000,,,,,,-0.136939099,-0.775139457,-0.805881647,,-0.136092627,-0.659397189,-0.678317037
-0.142624,-0.630966,-0.77092,1.006368,39945.41911,2001-01-01 11:05:45.419 +0000,,,,,,-0.143166502,-0.804801443,-0.839107313,,-0.142200214,-0.677661802,-0.698136209
-0.130829,-0.644028,-0.731186,0.983118,39945.40932,2001-01-01 11:05:45.409 +0000,,,,,,-0.134269774,-0.867029543,-0.898789206,,-0.133471503,-0.714297888,-0.732145752
-0.12027,-0.662537,-0.71019,0.978667,39945.39952,2001-01-01 11:05:45.400 +0000,,,,,,-0.123830211,-0.919804703,-0.948147392,,-0.123203037,-0.743649802,-0.758788078
-0.106796,-0.673706,-0.671494,0.957178,39945.38973,2001-01-01 11:05:45.390 +0000,,,,,,-0.112274864,-0.990841002,-1.015821649,,-0.111806635,-0.780797629,-0.793246737
-0.120819,-0.701767,-0.643723,0.959923,39945.37993,2001-01-01 11:05:45.380 +0000,,,,,,-0.126872068,-1.071460525,-1.106207785,,-0.126197835,-0.81988214,-0.835781559
-0.127548,-0.731293,-0.59494,0.951321,39945.3701,2001-01-01 11:05:45.370 +0000,,,,,,-0.135296183,-1.201877621,-1.247743927,,-0.134479598,-0.876826857,-0.895173996
-0.114944,-0.70166,-0.699814,0.997637,39945.36031,2001-01-01 11:05:45.360 +0000,,,,,,-0.115988754,-0.989380973,-1.016002213,,-0.115472765,-0.780060359,-0.793335594
-0.110138,-0.705093,-0.711884,1.008001,39945.35051,2001-01-01 11:05:45.351 +0000,,,,,,-0.109921943,-0.978815221,-1.002471091,,-0.109482402,-0.774692783,-0.786632184
-0.112213,-0.704514,-0.708755,1.005617,39945.34071,2001-01-01 11:05:45.341 +0000,,,,,,-0.112287492,-0.981787429,-1.006546006,,-0.111819106,-0.77620845,-0.788660477
-0.11113,-0.699203,-0.724152,1.012734,39945.33092,2001-01-01 11:05:45.331 +0000,,,,,,-0.110399314,-0.954374609,-0.977666728,,-0.10995405,-0.762057139,-0.774105905
-0.124084,-0.684509,-0.75145,1.024025,39945.32112,2001-01-01 11:05:45.321 +0000,,,,,,-0.122072363,-0.898747064,-0.925763158,,-0.121471367,-0.73212244,-0.746867931
-0.147491,-0.674667,-0.771133,1.03517,39945.31133,2001-01-01 11:05:45.311 +0000,,,,,,-0.143948703,-0.859326607,-0.895566104,,-0.142966619,-0.709883782,-0.730360028
-0.164978,-0.670181,-0.785751,1.045833,39945.30153,2001-01-01 11:05:45.302 +0000,,,,,,-0.159748207,-0.834717317,-0.878380819,,-0.158409745,-0.695554498,-0.720741595
-0.172607,-0.67131,-0.772842,1.038141,39945.29173,2001-01-01 11:05:45.292 +0000,,,,,,-0.168612515,-0.847739379,-0.896878298,,-0.167041336,-0.703180192,-0.731087725
-0.170654,-0.682541,-0.758469,1.034534,39945.28194,2001-01-01 11:05:45.282 +0000,,,,,,-0.16724858,-0.877944841,-0.927594545,,-0.16571481,-0.720495442,-0.747853219
-0.155701,-0.690872,-0.743256,1.026633,39945.27211,2001-01-01 11:05:45.272 +0000,,,,,,-0.153436598,-0.909773019,-0.952834253,,-0.152249217,-0.738188396,-0.7612504
-0.133789,-0.698456,-0.730453,1.019462,39945.26231,2001-01-01 11:05:45.262 +0000,,,,,,-0.132379878,-0.940549416,-0.973579668,,-0.131614615,-0.754771788,-0.772011952
-0.112625,-0.697525,-0.737366,1.021241,39945.25252,2001-01-01 11:05:45.253 +0000,,,,,,-0.110959259,-0.935123445,-0.958220105,,-0.110507218,-0.751884919,-0.764065752
-0.101532,-0.689133,-0.748703,1.022628,39945.24272,2001-01-01 11:05:45.243 +0000,,,,,,-0.099778318,-0.91208721,-0.930372057,,-0.09944916,-0.739453124,-0.749344092
-0.095215,-0.685913,-0.762772,1.030225,39945.23293,2001-01-01 11:05:45.233 +0000,,,,,,-0.092818821,-0.892312155,-0.907859886,,-0.092553635,-0.728551401,-0.737140648
-0.09726,-0.687668,-0.777115,1.042235,39945.22313,2001-01-01 11:05:45.223 +0000,,,,,,-0.093727655,-0.87804855,-0.893705442,,-0.09345463,-0.720554006,-0.729326541
-0.097,-0.692886,-0.754715,1.029124,39945.21333,2001-01-01 11:05:45.213 +0000,,,,,,-0.094676476,-0.910586286,-0.927029107,,-0.094395106,-0.738633187,-0.747549205
-0.105881,-0.695251,-0.720581,1.006887,39945.20354,2001-01-01 11:05:45.204 +0000,,,,,,-0.105743046,-0.95459754,-0.975972429,,-0.105351544,-0.762173793,-0.773238891
-0.10463,-0.694305,-0.702042,0.99291,39945.19371,2001-01-01 11:05:45.194 +0000,,,,,,-0.105967137,-0.978175376,-1.000145973,,-0.105573152,-0.774365907,-0.785471145
-0.105179,-0.686157,-0.681732,0.972951,39945.18392,2001-01-01 11:05:45.184 +0000,,,,,,-0.108740395,-0.994721788,-1.018246885,,-0.108314811,-0.78275208,-0.794438875
-0.10498,-0.680649,-0.688721,0.973981,39945.17412,2001-01-01 11:05:45.174 +0000,,,,,,-0.108415958,-0.976995078,-0.999965473,,-0.107994154,-0.773762381,-0.7853809
-0.099747,-0.672226,-0.701401,0.976627,39945.16432,2001-01-01 11:05:45.164 +0000,,,,,,-0.10267107,-0.948857858,-0.968898097,,-0.10231257,-0.759162075,-0.769602873
-0.092758,-0.678146,-0.723495,0.995958,39945.15453,2001-01-01 11:05:45.155 +0000,,,,,,-0.093541082,-0.929709703,-0.946047179,,-0.09326968,-0.748988939,-0.75768095
-0.08699,-0.688293,-0.745422,1.018317,39945.14473,2001-01-01 11:05:45.145 +0000,,,,,,-0.08573872,-0.917136228,-0.930705484,,-0.085529549,-0.742202366,-0.749522787
-0.097488,-0.703369,-0.738571,1.024558,39945.13493,2001-01-01 11:05:45.135 +0000,,,,,,-0.095584966,-0.944148355,-0.961441558,,-0.095295448,-0.756677985,-0.765742479
-0.108093,-0.707504,-0.732162,1.023869,39945.12514,2001-01-01 11:05:45.125 +0000,,,,,,-0.106166409,-0.955959676,-0.977534527,,-0.105770207,-0.762886,-0.774038308
-0.114853,-0.714813,-0.724533,1.024255,39945.11534,2001-01-01 11:05:45.115 +0000,,,,,,-0.112844977,-0.974417546,-0.999238462,,-0.112369615,-0.772441926,-0.785017249
-0.109619,-0.710648,-0.735138,1.028331,39945.10552,2001-01-01 11:05:45.106 +0000,,,,,,-0.107209809,-0.956115431,-0.97811946,,-0.106801864,-0.762967376,-0.774337331
-0.093292,-0.707962,-0.75061,1.036016,39945.09572,2001-01-01 11:05:45.096 +0000,,,,,,-0.090416139,-0.935980605,-0.951336036,,-0.090170954,-0.752342008,-0.760464539
-0.07132,-0.702545,-0.770325,1.045015,39945.08592,2001-01-01 11:05:45.086 +0000,,,,,,-0.068407314,-0.908127303,-0.916698541,,-0.068300907,-0.737287222,-0.741964588
-0.063675,-0.701416,-0.787949,1.056836,39945.07613,2001-01-01 11:05:45.076 +0000,,,,,,-0.060360249,-0.887286973,-0.893839955,,-0.060287104,-0.725746765,-0.729401319
-0.070847,-0.692139,-0.782272,1.046912,39945.06633,2001-01-01 11:05:45.066 +0000,,,,,,-0.067827829,-0.881174107,-0.889403537,,-0.067724099,-0.722316158,-0.72692976
-0.081955,-0.688385,-0.767395,1.034159,39945.05653,2001-01-01 11:05:45.057 +0000,,,,,,-0.079497966,-0.89196905,-0.903376189,,-0.079331124,-0.728360353,-0.734677271
-0.083801,-0.684494,-0.749496,1.018479,39945.04674,2001-01-01 11:05:45.047 +0000,,,,,,-0.082560506,-0.907616752,-0.920091236,,-0.082373686,-0.73700735,-0.743804995
-0.077225,-0.67421,-0.733307,0.99913,39945.03694,2001-01-01 11:05:45.037 +0000,,,,,,-0.077524112,-0.914354028,-0.92542185,,-0.077369363,-0.74068914,-0.746684108
-0.057571,-0.658081,-0.719559,0.976806,39945.02715,2001-01-01 11:05:45.027 +0000,,,,,,-0.059040635,-0.911648302,-0.918054595,,-0.058972177,-0.73921348,-0.742700942
-0.034866,-0.64444,-0.743576,0.984593,39945.01732,2001-01-01 11:05:45.017 +0000,,,,,,-0.035433802,-0.865725523,-0.867944211,,-0.035418983,-0.713552993,-0.7148198
-0.00856,-0.628555,-0.765045,0.990176,39945.00752,2001-01-01 11:05:45.008 +0000,,,,,,-0.008645251,-0.821540771,-0.821668379,,-0.008645035,-0.687738247,-0.687814429
0.014679,-0.618835,-0.793777,1.006606,39944.99773,2001-01-01 11:05:44.998 +0000,,,,,,0.014584228,-0.779474857,-0.779827422,,0.014583194,-0.662099711,-0.662318987
0.023666,-0.610092,-0.826874,1.027858,39944.98793,2001-01-01 11:05:44.988 +0000,,,,,,0.023030677,-0.737527447,-0.738384373,,0.023026607,-0.635470771,-0.636025566
0.018051,-0.599152,-0.835388,1.028194,39944.97814,2001-01-01 11:05:44.978 +0000,,,,,,0.017558738,-0.717046661,-0.71753946,,0.017556934,-0.622075294,-0.62240068
0.006042,-0.596176,-0.838821,1.029118,39944.96834,2001-01-01 11:05:44.968 +0000,,,,,,0.00587115,-0.710712458,-0.710767394,,0.005871083,-0.61787941,-0.617915908
-0.006195,-0.596024,-0.815872,1.010411,39944.95854,2001-01-01 11:05:44.959 +0000,,,,,,-0.006131284,-0.730515104,-0.730575622,,-0.006131208,-0.630913707,-0.630953166
-0.019089,-0.605865,-0.786835,0.99325,39944.94875,2001-01-01 11:05:44.949 +0000,,,,,,-0.019222271,-0.769776105,-0.770384698,,-0.019219904,-0.656038144,-0.656420181
-0.018326,-0.630081,-0.760269,0.987597,39944.93895,2001-01-01 11:05:44.939 +0000,,,,,,-0.018559357,-0.828519946,-0.829111079,,-0.018557226,-0.691890856,-0.692241274
0.002426,-0.66156,-0.739288,0.992076,39944.92915,2001-01-01 11:05:44.929 +0000,,,,,,0.002445385,-0.894856183,-0.894867018,,0.00244538,-0.729965934,-0.729971951
0.009048,-0.694077,-0.716599,0.997666,39944.91933,2001-01-01 11:05:44.919 +0000,,,,,,0.009069534,-0.968493789,-0.968653281,,0.009069285,-0.769394292,-0.769476584
0.00769,-0.712723,-0.70314,1.001219,39944.90953,2001-01-01 11:05:44.910 +0000,,,,,,0.007680865,-1.01356825,-1.013687864,,0.007680714,-0.792136472,-0.79219547
-0.007095,-0.721603,-0.694366,1.001452,39944.89974,2001-01-01 11:05:44.900 +0000,,,,,,-0.007084893,-1.039171464,-1.039275943,,-0.007084775,-0.804605301,-0.804655531
-0.029755,-0.722198,-0.720474,1.020558,39944.88994,2001-01-01 11:05:44.890 +0000,,,,,,-0.029168026,-1.001539108,-1.003243285,,-0.029159758,-0.786167126,-0.787017179
-0.064392,-0.718842,-0.742096,1.035174,39944.88014,2001-01-01 11:05:44.880 +0000,,,,,,-0.062324689,-0.965038304,-0.972543002,,-0.062244179,-0.767608176,-0.771479468
-0.106461,-0.715363,-0.748291,1.040681,39944.87035,2001-01-01 11:05:44.870 +0000,,,,,,-0.102838857,-0.946464841,-0.966524294,,-0.102478605,-0.757901306,-0.768377029
-0.148712,-0.713028,-0.74147,1.039376,39944.86055,2001-01-01 11:05:44.861 +0000,,,,,,-0.144565568,-0.942864288,-0.982333626,,-0.143570909,-0.755998658,-0.776486492
-0.169128,-0.715805,-0.74202,1.044784,39944.85075,2001-01-01 11:05:44.851 +0000,,,,,,-0.164041946,-0.940548544,-0.991232257,,-0.162593813,-0.754771325,-0.780995017
-0.173218,-0.706619,-0.725006,1.027107,39944.84096,2001-01-01 11:05:44.841 +0000,,,,,,-0.17109721,-0.947958385,-1.003495556,,-0.169456355,-0.758688538,-0.78714289
-0.163498,-0.694794,-0.726822,1.018695,39944.83116,2001-01-01 11:05:44.831 +0000,,,,,,-0.162605395,-0.932628875,-0.982044959,,-0.161194586,-0.750552438,-0.776339565
-0.144455,-0.690262,-0.715668,1.004743,39944.82137,2001-01-01 11:05:44.821 +0000,,,,,,-0.145282392,-0.945433166,-0.985394739,,-0.144272987,-0.757356835,-0.778041945
-0.116333,-0.678619,-0.710495,0.989374,39944.81157,2001-01-01 11:05:44.812 +0000,,,,,,-0.118403823,-0.942584109,-0.969068124,,-0.117855112,-0.755850315,-0.769690564
-0.093613,-0.662613,-0.7285,0.989208,39944.80174,2001-01-01 11:05:44.802 +0000,,,,,,-0.095060958,-0.902140191,-0.918590367,,-0.094776158,-0.73399627,-0.742991598
-0.075256,-0.654404,-0.768387,1.01209,39944.79195,2001-01-01 11:05:44.792 +0000,,,,,,-0.074563421,-0.847603857,-0.857272417,,-0.074425697,-0.703101334,-0.708700955
-0.068359,-0.655197,-0.792053,1.030196,39944.78215,2001-01-01 11:05:44.782 +0000,,,,,,-0.066501894,-0.824149838,-0.831703705,,-0.066404118,-0.689293973,-0.693775757
-0.064087,-0.659775,-0.824707,1.058089,39944.77236,2001-01-01 11:05:44.772 +0000,,,,,,-0.060680049,-0.797606785,-0.803776646,,-0.060605737,-0.67327996,-0.677039536
-0.05748,-0.671997,-0.841797,1.078659,39944.76256,2001-01-01 11:05:44.763 +0000,,,,,,-0.05336419,-0.796434133,-0.801203648,,-0.053313621,-0.672562848,-0.675474443
-0.052612,-0.686691,-0.838196,1.084843,39944.75276,2001-01-01 11:05:44.753 +0000,,,,,,-0.048554458,-0.817639619,-0.821649745,,-0.048516356,-0.685404642,-0.687803306
-0.055176,-0.699585,-0.800674,1.06468,39944.74297,2001-01-01 11:05:44.743 +0000,,,,,,-0.05189378,-0.871677835,-0.876458436,,-0.051847273,-0.716945319,-0.71965542
-0.064789,-0.714355,-0.753143,1.040061,39944.73317,2001-01-01 11:05:44.733 +0000,,,,,,-0.062414732,-0.945008279,-0.952391548,,-0.062333873,-0.757132435,-0.761018311
-0.072876,-0.714935,-0.727936,1.022905,39944.72337,2001-01-01 11:05:44.723 +0000,,,,,,-0.071425681,-0.977254781,-0.987229184,,-0.071304589,-0.773895237,-0.778971808
-0.069824,-0.703094,-0.73111,1.016729,39944.71358,2001-01-01 11:05:44.714 +0000,,,,,,-0.068837636,-0.957324203,-0.966410788,,-0.068729213,-0.763598486,-0.768318341
-0.078369,-0.693527,-0.779633,1.046398,39944.70378,2001-01-01 11:05:44.704 +0000,,,,,,-0.07510499,-0.885095312,-0.895217145,,-0.074964249,-0.724519174,-0.730166347
-0.084381,-0.689133,-0.825195,1.078411,39944.69399,2001-01-01 11:05:44.694 +0000,,,,,,-0.078486277,-0.830783191,-0.841352411,,-0.078325709,-0.693231385,-0.699452221
-0.089767,-0.690811,-0.845184,1.095269,39944.68419,2001-01-01 11:05:44.684 +0000,,,,,,-0.082235533,-0.812778387,-0.824221641,,-0.082050904,-0.682484219,-0.689336731
-0.084366,-0.695389,-0.854858,1.1052,39944.67439,2001-01-01 11:05:44.674 +0000,,,,,,-0.076558932,-0.809522853,-0.819420339,,-0.076409878,-0.680520647,-0.686470947
-0.045242,-0.697281,-0.890289,1.131752,39944.66457,2001-01-01 11:05:44.665 +0000,,,,,,-0.040007175,-0.782198157,-0.784854342,,-0.039985851,-0.663791511,-0.665437315
0.008911,-0.700348,-0.890488,1.132932,39944.65477,2001-01-01 11:05:44.655 +0000,,,,,,0.007865674,-0.786437254,-0.786540288,,0.007865511,-0.666416089,-0.666479747
0.045273,-0.705612,-0.853531,1.108356,39944.64497,2001-01-01 11:05:44.645 +0000,,,,,,0.040881102,-0.825537076,-0.828397441,,0.04085835,-0.69011953,-0.69181821
0.076843,-0.708649,-0.833694,1.096875,39944.63518,2001-01-01 11:05:44.635 +0000,,,,,,0.07022887,-0.846423073,-0.854993672,,0.070113752,-0.702413805,-0.707386014
0.096146,-0.705063,-0.800919,1.071367,39944.62538,2001-01-01 11:05:44.625 +0000,,,,,,0.090104914,-0.874042229,-0.888464732,,0.089862244,-0.718287288,-0.726405348
0.094711,-0.710388,-0.742065,1.031641,39944.61559,2001-01-01 11:05:44.616 +0000,,,,,,0.092195574,-0.949609117,-0.965783003,,0.091935676,-0.759557257,-0.767993627
0.063522,-0.717422,-0.705963,1.008521,39944.60579,2001-01-01 11:05:44.606 +0000,,,,,,0.063110657,-1.012142703,-1.020207423,,0.063027068,-0.791432803,-0.795400478
0.041199,-0.723282,-0.708618,1.013397,39944.59599,2001-01-01 11:05:44.596 +0000,,,,,,0.040687988,-1.018973062,-1.02234832,,0.040665557,-0.794795269,-0.796448391
0.035675,-0.726227,-0.735519,1.034247,39944.5862,2001-01-01 11:05:44.586 +0000,,,,,,0.034514238,-0.986207371,-0.988557355,,0.034500543,-0.778454071,-0.779643982
0.044357,-0.729065,-0.750107,1.046978,39944.5764,2001-01-01 11:05:44.576 +0000,,,,,,0.042404754,-0.970253064,-0.973745232,,0.042379364,-0.770301283,-0.772096943
0.056396,-0.739899,-0.740067,1.048012,39944.56661,2001-01-01 11:05:44.567 +0000,,,,,,0.053890419,-0.996882716,-1.002672965,,0.05383834,-0.78383709,-0.786732861
0.077957,-0.759567,-0.695679,1.032951,39944.55681,2001-01-01 11:05:44.557 +0000,,,,,,0.075686005,-1.085044159,-1.09757089,,0.07554198,-0.826163269,-0.831880792
0.098846,-0.78952,-0.625366,1.012026,39944.54698,2001-01-01 11:05:44.547 +0000,,,,,,0.098140721,-1.247011553,-1.272348643,,0.097827445,-0.894887459,-0.904682539
0.111115,-0.808212,-0.531433,0.97364,39944.53719,2001-01-01 11:05:44.537 +0000,,,,,,0.114873846,-1.488625448,-1.535121883,,0.114372518,-0.979275405,-0.993427672
0.104218,-0.817978,-0.470367,0.949313,39944.52739,2001-01-01 11:05:44.527 +0000,,,,,,0.11045019,-1.697844711,-1.753078859,,0.110004313,-1.038517678,-1.052407082
0.083267,-0.817154,-0.45047,0.936802,39944.51759,2001-01-01 11:05:44.518 +0000,,,,,,0.089237553,-1.783785298,-1.823396558,,0.089001802,-1.059847112,-1.069161555
0.037064,-0.807465,-0.50119,0.951086,39944.5078,2001-01-01 11:05:44.508 +0000,,,,,,0.038999807,-1.606708122,-1.61279196,,0.038980052,-1.014075649,-1.015769703
0.009949,-0.780243,-0.612534,0.992006,39944.498,2001-01-01 11:05:44.498 +0000,,,,,,0.010029677,-1.273627424,-1.273898964,,0.010029341,-0.90517053,-0.905274074
0.006943,-0.754776,-0.704468,1.032478,39944.48821,2001-01-01 11:05:44.488 +0000,,,,,,0.006724753,-1.071360722,-1.071458083,,0.006724651,-0.819835676,-0.819881004
